Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Aaron Zehnter,Augsburg,GER-Bundesliga,2223,Suplente,0,0,0,0
André Hahn,Augsburg,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,2,0,1,0
Arne Engels,Augsburg,GER-Bundesliga,2223,Centrocampista,0,3,5,0
Arne Maier,Augsburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,5,1,3,0
Carlos Gruezo,Augsburg,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,5,0
Daniel Caligiuri,Augsburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,0,1,0
David Colina,Augsburg,GER-Bundesliga,2223,Suplente,1,0,0,0
Dion Beljo,Augsburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,3,2,2,0
Elvis Rexhbecaj,Augsburg,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,6,0
Ermedin Demirovic,Augsburg,GER-Bundesliga,2223,Delantero / Centrocampista,8,4,7,1
Felix Uduokhai,Augsburg,GER-Bundesliga,2223,Defensa / Suplente,0,1,3,1
Florian Niederlechner,Augsburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,5,1,3,0
Frederik Winther,Augsburg,GER-Bundesliga,2223,Defensa,0,1,0,0
Fredrik Jensen,Augsburg,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,2,1,1,0
Iago,Augsburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,2,4,1
Irvin Cardona,Augsburg,GER-Bundesliga,2223,Suplente,1,0,2,0
Jeffrey Gouweleeuw,Augsburg,GER-Bundesliga,2223,Defensa,0,1,12,0
Julian Baumgartlinger,Augsburg,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,1,0
Kelvin Yeboah,Augsburg,GER-Bundesliga,2223,Delantero / Suplente,1,1,0,0
Lukas Petkov,Augsburg,GER-Bundesliga,2223,Suplente,0,0,1,0
Mads Pedersen,Augsburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,6,0
Maximilian Bauer,Augsburg,GER-Bundesliga,2223,Defensa / Suplente,0,1,8,0
Mërgim Berisha,Augsburg,GER-Bundesliga,2223,Delantero / Suplente,9,4,7,1
Nathanael Mbuku,Augsburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Niklas Dorsch,Augsburg,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,1,0
Noah Joel Sarenren Bazee,Augsburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Rafal Gikiewicz,Augsburg,GER-Bundesliga,2223,Portero,0,0,3,0
Raphael Framberger,Augsburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,0,0
Reece Oxford,Augsburg,GER-Bundesliga,2223,Defensa / Suplente,0,0,0,0
Renato Veiga,Augsburg,GER-Bundesliga,2223,Defensa / Suplente,0,0,3,0
Ricardo Pepi,Augsburg,GER-Bundesliga,2223,Delantero / Suplente,0,0,0,0
Robert Gumny,Augsburg,GER-Bundesliga,2223,Defensa / Suplente,1,2,5,1
Ruben Vargas,Augsburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,3,4,4,0
Tomas Koubek,Augsburg,GER-Bundesliga,2223,Portero,0,0,0,0
Adam Hlozek,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,5,3,2,0
Amine Adli,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,5,3,2,2
Andrey Lunev,Bayer Leverkusen,GER-Bundesliga,2223,Portero,0,0,0,0
Ayman Azhil,Bayer Leverkusen,GER-Bundesliga,2223,Suplente,0,0,0,0
Callum Hudson-Odoi,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,0,1,0,0
Charles Aránguiz,Bayer Leverkusen,GER-Bundesliga,2223,Centrocampista / Suplente,1,0,1,0
Daley Sinkgraven,Bayer Leverkusen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,2,1,0
Edmond Tapsoba,Bayer Leverkusen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,0,5,0
Exequiel Palacios,Bayer Leverkusen,GER-Bundesliga,2223,Centrocampista / Suplente,4,2,4,0
Florian Wirtz,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,1,6,4,0
Jeremie Frimpong,Bayer Leverkusen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,8,7,4,0
Joel Pohjanpalo,Bayer Leverkusen,GER-Bundesliga,2223,Suplente,0,0,0,0
Jonathan Tah,Bayer Leverkusen,GER-Bundesliga,2223,Defensa / Suplente,1,0,6,0
Karim Bellarabi,Bayer Leverkusen,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,0,0
Kerem Demirbay,Bayer Leverkusen,GER-Bundesliga,2223,Centrocampista / Suplente,4,3,5,0
Lukas Hradecky,Bayer Leverkusen,GER-Bundesliga,2223,Portero,0,0,0,1
Mitchel Bakker,Bayer Leverkusen,GER-Bundesliga,2223,Defensa / Suplente,3,2,4,1
Moussa Diaby,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Centrocampista,9,8,4,0
Nadiem Amiri,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,4,1,6,0
Noah Mbamba-Muanda,Bayer Leverkusen,GER-Bundesliga,2223,Suplente,0,0,0,0
Odilon Kossounou,Bayer Leverkusen,GER-Bundesliga,2223,Defensa / Suplente,0,1,3,0
Patrik Schick,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Suplente,3,1,0,0
Paulinho,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Suplente,1,0,0,0
Piero Hincapié,Bayer Leverkusen,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,1,9,3
Robert Andrich,Bayer Leverkusen,GER-Bundesliga,2223,Centrocampista / Suplente,2,2,7,0
Sardar Azmoun,Bayer Leverkusen,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,4,1,1,0
Timothy Fosu-Mensah,Bayer Leverkusen,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,1,0
Alphonso Davies,Bayern Munich,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,4,0,0
Arijon Ibrahimovic,Bayern Munich,GER-Bundesliga,2223,Suplente,0,0,0,0
Benjamin Pavard,Bayern Munich,GER-Bundesliga,2223,Defensa / Suplente,4,1,6,0
Bouna Sarr,Bayern Munich,GER-Bundesliga,2223,Suplente,0,0,0,0
Daley Blind,Bayern Munich,GER-Bundesliga,2223,Defensa / Suplente,0,0,0,0
Dayotchanculle Upamecano,Bayern Munich,GER-Bundesliga,2223,Defensa / Suplente,0,1,6,1
Eric Maxim Choupo-Moting,Bayern Munich,GER-Bundesliga,2223,Delantero / Suplente,10,2,0,0
Gabriel Vidovic,Bayern Munich,GER-Bundesliga,2223,Suplente,0,1,0,0
Jamal Musiala,Bayern Munich,GER-Bundesliga,2223,Centrocampista / Suplente,12,10,1,0
Joshua Kimmich,Bayern Munich,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,5,6,3,1
Josip Stanisic,Bayern Munich,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
João Cancelo,Bayern Munich,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,4,3,0
Kingsley Coman,Bayern Munich,GER-Bundesliga,2223,Centrocampista / Suplente,8,5,0,1
Leon Goretzka,Bayern Munich,GER-Bundesliga,2223,Centrocampista / Suplente,3,2,5,0
Leroy Sané,Bayern Munich,GER-Bundesliga,2223,Centrocampista / Suplente,8,7,4,0
Lucas Hernández,Bayern Munich,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
Manuel Neuer,Bayern Munich,GER-Bundesliga,2223,Portero,0,0,0,0
Marcel Sabitzer,Bayern Munich,GER-Bundesliga,2223,Centrocampista / Suplente,1,1,2,0
Mathys Tel,Bayern Munich,GER-Bundesliga,2223,Centrocampista / Suplente,5,0,2,0
Matthijs de Ligt,Bayern Munich,GER-Bundesliga,2223,Defensa / Suplente,3,1,4,0
Noussair Mazraoui,Bayern Munich,GER-Bundesliga,2223,Defensa / Suplente,1,4,0,0
Paul Wanner,Bayern Munich,GER-Bundesliga,2223,Suplente,0,0,1,0
Ryan Gravenberch,Bayern Munich,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,1,0
Sadio Mané,Bayern Munich,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,7,5,2,0
Serge Gnabry,Bayern Munich,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,14,5,0,0
Sven Ulreich,Bayern Munich,GER-Bundesliga,2223,Portero,0,0,0,0
Thomas Müller,Bayern Munich,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,7,8,0,0
Yann Sommer,Bayern Munich,GER-Bundesliga,2223,Portero,0,0,1,0
Anthony Losilla,Bochum,GER-Bundesliga,2223,Centrocampista,2,2,6,1
Christopher Antwi-Adjei,Bochum,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,3,6,2,0
Cristian Gamboa,Bochum,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,2,0
Danilo Soares,Bochum,GER-Bundesliga,2223,Defensa / Centrocampista,0,0,6,0
Dominique Heintz,Bochum,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
Erhan Masovic,Bochum,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,4,0,3,0
Gerrit Holtmann,Bochum,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,1,1,0,0
Ivan Ordets,Bochum,GER-Bundesliga,2223,Defensa / Suplente,0,0,4,0
Jacek Góralski,Bochum,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,0,0
Jannes Horn,Bochum,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
Jordi Osei-Tutu,Bochum,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,0,0,3,0
Keven Schlotterbeck,Bochum,GER-Bundesliga,2223,Defensa / Suplente,2,0,3,0
Kevin Stöger,Bochum,GER-Bundesliga,2223,Centrocampista / Suplente,5,3,3,0
Konstantinos Stafylidis,Bochum,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,2,4,0
Manuel Riemann,Bochum,GER-Bundesliga,2223,Portero,0,0,3,0
Moritz Broschinski,Bochum,GER-Bundesliga,2223,Suplente,2,0,1,0
Patrick Osterhage,Bochum,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,3,0
Philipp Förster,Bochum,GER-Bundesliga,2223,Centrocampista / Suplente,3,7,4,0
Philipp Hofmann,Bochum,GER-Bundesliga,2223,Delantero / Suplente,8,2,5,0
Pierre Kunde,Bochum,GER-Bundesliga,2223,Centrocampista / Suplente,1,0,0,0
Saidy Janko,Bochum,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,1,0
Silvère Ganvoula,Bochum,GER-Bundesliga,2223,Suplente,0,0,1,0
Simon Zoller,Bochum,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,3,2,5,0
Takuma Asano,Bochum,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,3,2,1,0
Tim Oermann,Bochum,GER-Bundesliga,2223,Defensa / Suplente,0,0,0,0
Vasilios Lampropoulos,Bochum,GER-Bundesliga,2223,Defensa / Suplente,0,0,2,0
Alexander Meyer,Borussia Dortmund,GER-Bundesliga,2223,Portero,0,0,0,0
Anthony Modeste,Borussia Dortmund,GER-Bundesliga,2223,Delantero / Suplente,2,1,4,0
Antonios Papadopoulos,Borussia Dortmund,GER-Bundesliga,2223,Suplente,0,0,0,0
Donyell Malen,Borussia Dortmund,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,9,6,0,0
Emre Can,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,2,1,8,0
Felix Passlack,Borussia Dortmund,GER-Bundesliga,2223,Suplente,0,0,0,0
Giovanni Reyna,Borussia Dortmund,GER-Bundesliga,2223,Centrocampista / Suplente,7,2,2,0
Gregor Kobel,Borussia Dortmund,GER-Bundesliga,2223,Portero,0,0,0,0
Jamie Bynoe-Gittens,Borussia Dortmund,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,3,1,0,0
Jude Bellingham,Borussia Dortmund,GER-Bundesliga,2223,Centrocampista / Suplente,8,4,8,0
Julian Brandt,Borussia Dortmund,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,9,8,2,0
Julian Ryerson,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Suplente,1,0,4,0
Julien Duranville,Borussia Dortmund,GER-Bundesliga,2223,Suplente,0,0,0,0
Justin Njinmah,Borussia Dortmund,GER-Bundesliga,2223,Suplente,0,0,0,0
Karim Adeyemi,Borussia Dortmund,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,6,5,9,0
Mahmoud Dahoud,Borussia Dortmund,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,1,0
Marco Pasalic,Borussia Dortmund,GER-Bundesliga,2223,Suplente,0,0,0,0
Marco Reus,Borussia Dortmund,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,6,4,4,0
Marius Wolf,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,1,2,0
Mats Hummels,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Suplente,1,0,5,0
Nico Schlotterbeck,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Suplente,4,5,3,0
Niklas Süle,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Suplente,2,3,2,0
Raphael Guerreiro,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,4,12,4,0
Salih Özcan,Borussia Dortmund,GER-Bundesliga,2223,Centrocampista / Suplente,0,1,6,0
Soumaila Coulibaly,Borussia Dortmund,GER-Bundesliga,2223,Suplente,0,0,0,0
Sébastien Haller,Borussia Dortmund,GER-Bundesliga,2223,Delantero / Suplente,9,3,1,0
Thomas Meunier,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Suplente,0,0,2,0
Thorgan Hazard,Borussia Dortmund,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,1,0
Tom Rothe,Borussia Dortmund,GER-Bundesliga,2223,Suplente,0,0,0,0
Youssoufa Moukoko,Borussia Dortmund,GER-Bundesliga,2223,Delantero / Suplente,7,3,0,0
Alassane Pléa,Borussia M.Gladbach,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,2,9,5,0
Christoph Kramer,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,4,0
Florian Neuhaus,Borussia M.Gladbach,GER-Bundesliga,2223,Centrocampista / Suplente,1,0,2,0
Hannes Wolf,Borussia M.Gladbach,GER-Bundesliga,2223,Centrocampista / Suplente,1,1,0,0
Jan Olschowsky,Borussia M.Gladbach,GER-Bundesliga,2223,Portero,0,0,0,0
Joe Scally,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa / Suplente,0,0,2,0
Jonas Hofmann,Borussia M.Gladbach,GER-Bundesliga,2223,Centrocampista / Suplente,12,9,2,0
Jonas Omlin,Borussia M.Gladbach,GER-Bundesliga,2223,Portero,0,0,0,0
Julian Weigl,Borussia M.Gladbach,GER-Bundesliga,2223,Centrocampista / Suplente,1,0,6,0
Ko Itakura,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa / Suplente,0,2,1,2
Kouadio Kone,Borussia M.Gladbach,GER-Bundesliga,2223,Centrocampista,1,1,12,0
Lars Stindl,Borussia M.Gladbach,GER-Bundesliga,2223,Centrocampista / Suplente,8,7,9,0
Luca Netz,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa / Suplente,1,3,0,0
Marcus Thuram,Borussia M.Gladbach,GER-Bundesliga,2223,Delantero / Suplente,13,6,3,0
Marvin Friedrich,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa / Suplente,1,0,2,0
Nathan N'Goumou Minpol,Borussia M.Gladbach,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,1,0,0,0
Nico Elvedi,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa,3,0,2,0
Oscar Fraulo,Borussia M.Gladbach,GER-Bundesliga,2223,Suplente,0,0,0,0
Patrick Herrmann,Borussia M.Gladbach,GER-Bundesliga,2223,Suplente,1,0,2,0
Ramy Bensebaini,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa,6,1,5,1
Rocco Reitz,Borussia M.Gladbach,GER-Bundesliga,2223,Suplente,0,0,0,0
Semir Telalovic,Borussia M.Gladbach,GER-Bundesliga,2223,Suplente,0,0,0,0
Stefan Lainer,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa / Suplente,0,0,2,0
Tobias Sippel,Borussia M.Gladbach,GER-Bundesliga,2223,Portero / Suplente,0,0,1,0
Tony Jantschke,Borussia M.Gladbach,GER-Bundesliga,2223,Defensa / Suplente,0,0,0,0
Yvandro Borges Sanches,Borussia M.Gladbach,GER-Bundesliga,2223,Suplente,0,0,0,0
Almamy Touré,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,0,1,1,0
Ansgar Knauff,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,1,1,2,0
Aurélio Buta,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,3,2,3,0
Christopher Lenz,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,0,2,1,0
Daichi Kamada,Eintracht Frankfurt,GER-Bundesliga,2223,Centrocampista / Suplente,9,6,3,0
Dario Gebuhr,Eintracht Frankfurt,GER-Bundesliga,2223,Suplente,0,0,0,0
Diant Ramaj,Eintracht Frankfurt,GER-Bundesliga,2223,Portero,0,0,0,0
Djibril Sow,Eintracht Frankfurt,GER-Bundesliga,2223,Centrocampista / Suplente,4,0,9,0
Eric Junior Dina Ebimbe,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,3,1,4,0
Evan Ndicka,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa,1,0,4,0
Faride Alidou,Eintracht Frankfurt,GER-Bundesliga,2223,Suplente,0,1,0,0
Filip Kostic,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa,0,0,1,0
Hrvoje Smolcic,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,0,0,0,0
Jesper Lindstrom,Eintracht Frankfurt,GER-Bundesliga,2223,Centrocampista / Suplente,7,2,2,0
Kevin Trapp,Eintracht Frankfurt,GER-Bundesliga,2223,Portero,0,0,3,0
Kristijan Jakic,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,0,4,0
Luca Pellegrini,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
Lucas Alario,Eintracht Frankfurt,GER-Bundesliga,2223,Delantero / Suplente,1,0,0,0
Makoto Hasebe,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
Marcel Wenig,Eintracht Frankfurt,GER-Bundesliga,2223,Suplente,0,0,0,0
Mario Götze,Eintracht Frankfurt,GER-Bundesliga,2223,Centrocampista,3,1,6,0
Paxten Aaronson,Eintracht Frankfurt,GER-Bundesliga,2223,Suplente,0,0,1,0
Philipp Max,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,0,1,1,0
Randal Kolo Muani,Eintracht Frankfurt,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,15,11,4,1
Santos Borré,Eintracht Frankfurt,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,2,2,5,0
Sebastian Rode,Eintracht Frankfurt,GER-Bundesliga,2223,Centrocampista / Suplente,4,1,6,0
Timothy Chandler,Eintracht Frankfurt,GER-Bundesliga,2223,Suplente,0,0,0,0
Tuta,Eintracht Frankfurt,GER-Bundesliga,2223,Defensa / Suplente,2,1,8,0
Benno Schmitz,FC Cologne,GER-Bundesliga,2223,Defensa / Suplente,1,0,6,0
Davie Selke,FC Cologne,GER-Bundesliga,2223,Delantero / Suplente,6,1,3,0
Dejan Ljubicic,FC Cologne,GER-Bundesliga,2223,Centrocampista / Suplente,5,1,3,0
Denis Huseinbasic,FC Cologne,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,4,1,3,0
Dimitris Limnios,FC Cologne,GER-Bundesliga,2223,Suplente,0,0,0,0
Ellyes Skhiri,FC Cologne,GER-Bundesliga,2223,Centrocampista,7,1,5,0
Eric Martel,FC Cologne,GER-Bundesliga,2223,Centrocampista / Suplente,1,1,6,0
Florian Dietz,FC Cologne,GER-Bundesliga,2223,Delantero / Suplente,1,0,1,0
Florian Kainz,FC Cologne,GER-Bundesliga,2223,Centrocampista / Suplente,6,10,4,1
Jan Thielmann,FC Cologne,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,2,2,5,0
Jonas Hector,FC Cologne,GER-Bundesliga,2223,Defensa / Centrocampista,0,2,3,0
Julian Chabot,FC Cologne,GER-Bundesliga,2223,Defensa,0,2,3,0
Justin Diehl,FC Cologne,GER-Bundesliga,2223,Suplente,0,0,0,0
Kingsley Ehizibue,FC Cologne,GER-Bundesliga,2223,Defensa,0,0,0,0
Kingsley Schindler,FC Cologne,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,1,4,0
Kristian Pedersen,FC Cologne,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
Linton Maina,FC Cologne,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,3,7,1,0
Luca Kilian,FC Cologne,GER-Bundesliga,2223,Defensa / Suplente,1,0,1,2
Mark Uth,FC Cologne,GER-Bundesliga,2223,Suplente,0,0,1,0
Marvin Schwäbe,FC Cologne,GER-Bundesliga,2223,Portero,0,0,1,0
Mathias Olesen,FC Cologne,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,1,0
Nikola Soldo,FC Cologne,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
Ondrej Duda,FC Cologne,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,4,0
Sargis Adamyan,FC Cologne,GER-Bundesliga,2223,Delantero / Suplente,1,3,3,0
Steffen Tigges,FC Cologne,GER-Bundesliga,2223,Delantero / Suplente,6,1,1,0
Tim Lemperle,FC Cologne,GER-Bundesliga,2223,Suplente,0,0,0,0
Timo Hübers,FC Cologne,GER-Bundesliga,2223,Defensa / Suplente,3,0,8,0
Christian Günter,Freiburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,4,5,0
Daniel-Kofi Kyereh,Freiburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,2,0,2,0
Hugo Siquet,Freiburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Jonathan Schmid,Freiburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Kenneth Schmidt,Freiburg,GER-Bundesliga,2223,Defensa / Suplente,0,0,1,0
Kevin Schade,Freiburg,GER-Bundesliga,2223,Centrocampista / Suplente,1,0,0,0
Kiliann Sildillia,Freiburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,2,2,1
Kimberly Ezekwem,Freiburg,GER-Bundesliga,2223,Suplente,0,0,0,0
Lucas Höler,Freiburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,5,2,1,0
Lukas Kübler,Freiburg,GER-Bundesliga,2223,Defensa / Suplente,2,1,1,0
Manuel Gulde,Freiburg,GER-Bundesliga,2223,Defensa / Suplente,1,0,2,0
Mark Flekken,Freiburg,GER-Bundesliga,2223,Portero,0,0,0,0
Matthias Ginter,Freiburg,GER-Bundesliga,2223,Defensa,4,1,3,0
Maximilian Eggestein,Freiburg,GER-Bundesliga,2223,Centrocampista / Suplente,1,2,6,0
Merlin Röhl,Freiburg,GER-Bundesliga,2223,Suplente,0,1,0,0
Michael Gregoritsch,Freiburg,GER-Bundesliga,2223,Delantero / Suplente,10,4,6,0
Nicolas Höfler,Freiburg,GER-Bundesliga,2223,Centrocampista,0,1,9,1
Nils Petersen,Freiburg,GER-Bundesliga,2223,Suplente,1,0,1,0
Noah Weißhaupt,Freiburg,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,1,0,0
Philipp Lienhart,Freiburg,GER-Bundesliga,2223,Defensa / Suplente,1,0,3,0
Ritsu Doan,Freiburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,5,4,3,0
Robert Wagner,Freiburg,GER-Bundesliga,2223,Suplente,0,0,1,0
Roland Sallai,Freiburg,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,1,3,6,0
Vincenzo Grifo,Freiburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,15,5,2,0
Woo-Yeong Jeong,Freiburg,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,1,1,2,0
Yannik Keitel,Freiburg,GER-Bundesliga,2223,Centrocampista / Suplente,0,2,4,0
Agustín Rogel,Hertha Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,1,7,0
Chidera Ejuke,Hertha Berlin,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,0,3,0,0
Derry Scherhant,Hertha Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,1,0,0,0
Dodi Lukebakio,Hertha Berlin,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,11,3,8,0
Filip Uremovic,Hertha Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,0,6,1
Ibrahim Maza,Hertha Berlin,GER-Bundesliga,2223,Suplente,1,0,0,0
Ivan Sunjic,Hertha Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,4,0
Jean-Paul Boëtius,Hertha Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,3,0
Jessic Ngankam,Hertha Berlin,GER-Bundesliga,2223,Delantero / Centrocampista / Suplente,4,1,5,0
Jonjoe Kenny,Hertha Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,1,3,0
Julian Eitschberger,Hertha Berlin,GER-Bundesliga,2223,Suplente,0,0,0,0
Kevin-Prince Boateng,Hertha Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,0,0,3,0
Lucas Tousart,Hertha Berlin,GER-Bundesliga,2223,Centrocampista,5,2,1,0
Marc-Oliver Kempf,Hertha Berlin,GER-Bundesliga,2223,Defensa,1,0,5,0
Marco Richter,Hertha Berlin,GER-Bundesliga,2223,Defensa / Delantero / Centrocampista / Suplente,6,5,8,0
Marvin Plattenhardt,Hertha Berlin,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,2,3,0
Maximilian Mittelstädt,Hertha Berlin,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,0,0,5,0
Myziane Maolida,Hertha Berlin,GER-Bundesliga,2223,Delantero / Suplente,0,0,0,0
Márton Dárdai,Hertha Berlin,GER-Bundesliga,2223,Defensa / Centrocampista / Suplente,1,0,2,0
Oliver Christensen,Hertha Berlin,GER-Bundesliga,2223,Portero,0,0,2,0
Pascal Klemens,Hertha Berlin,GER-Bundesliga,2223,Defensa,0,0,0,0
Peter Pekarík,Hertha Berlin,GER-Bundesliga,2223,Defensa / Suplente,0,0,0,0
Stevan Jovetic,Hertha Berlin,GER-Bundesliga,2223,Delantero / Suplente,4,2,0,0
Suat Serdar,Hertha Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,4,2,7,0
Tjark Ernst,Hertha Berlin,GER-Bundesliga,2223,Portero,0,0,0,0
Tolga Cigerci,Hertha Berlin,GER-Bundesliga,2223,Centrocampista / Suplente,0,1,2,0
Tony Rölke,Hertha Berlin,GER-Bundesliga,2223,Suplente,0,0,0,0
