Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Johan Vásquez,Genoa,ITA-Serie A,2425,Defensa / Suplente,3,0,9,0
Junior Messias,Genoa,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,1,1,1,0
Koni de Winter,Genoa,ITA-Serie A,2425,Defensa / Suplente,3,0,6,0
Lior Kasa,Genoa,ITA-Serie A,2425,Centrocampista / Suplente,0,0,2,0
Lorenzo Venturino,Genoa,ITA-Serie A,2425,Centrocampista / Suplente,2,0,0,0
Mario Balotelli,Genoa,ITA-Serie A,2425,Suplente,0,0,2,0
Mattia Bani,Genoa,ITA-Serie A,2425,Defensa / Suplente,0,0,3,0
Maxwel Cornet,Genoa,ITA-Serie A,2425,Centrocampista / Suplente,2,1,0,0
Milan Badelj,Genoa,ITA-Serie A,2425,Centrocampista / Suplente,1,0,2,0
Morten Frendrup,Genoa,ITA-Serie A,2425,Centrocampista,2,0,5,0
Morten Thorsby,Genoa,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,0,1,6,0
Nicola Leali,Genoa,ITA-Serie A,2425,Portero,0,0,1,0
Patrizio Masini,Genoa,ITA-Serie A,2425,Centrocampista / Suplente,1,0,3,0
Pierluigi Gollini,Genoa,ITA-Serie A,2425,Portero,0,0,1,0
Ruslan Malinovskiy,Genoa,ITA-Serie A,2425,Centrocampista / Suplente,0,2,2,0
Sebastian Otoa,Genoa,ITA-Serie A,2425,Defensa,0,0,1,1
Stefano Sabelli,Genoa,ITA-Serie A,2425,Defensa / Suplente,0,2,3,0
Vitinha,Genoa,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,2,3,2,0
Alessandro Bastoni,Inter,ITA-Serie A,2425,Defensa / Suplente,1,5,4,1
Benjamin Pavard,Inter,ITA-Serie A,2425,Defensa / Suplente,0,1,4,0
Carlos Augusto,Inter,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,3,2,1,0
Davide Frattesi,Inter,ITA-Serie A,2425,Centrocampista / Suplente,5,1,1,0
Denzel Dumfries,Inter,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,7,2,4,0
Federico Dimarco,Inter,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,4,7,3,0
Francesco Acerbi,Inter,ITA-Serie A,2425,Defensa / Suplente,0,1,0,0
Hakan Calhanoglu,Inter,ITA-Serie A,2425,Centrocampista / Suplente,5,6,5,0
Henrikh Mkhitaryan,Inter,ITA-Serie A,2425,Centrocampista / Suplente,1,4,4,0
Joaquín Correa,Inter,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,2,2,3,0
Josep Martínez,Inter,ITA-Serie A,2425,Portero,0,0,0,0
Kristjan Asllani,Inter,ITA-Serie A,2425,Centrocampista / Suplente,2,2,4,0
Lautaro Martínez,Inter,ITA-Serie A,2425,Delantero,12,3,1,0
Luka Topalovic,Inter,ITA-Serie A,2425,Suplente,0,0,0,0
Marcus Thuram,Inter,ITA-Serie A,2425,Delantero / Suplente,14,4,1,0
Marko Arnautovic,Inter,ITA-Serie A,2425,Delantero / Suplente,4,2,1,0
Matteo Darmian,Inter,ITA-Serie A,2425,Defensa / Suplente,3,2,3,0
Mehdi Taremi,Inter,ITA-Serie A,2425,Delantero / Suplente,1,2,1,0
Nicola Zalewski,Inter,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,1,1,4,0
Nicolò Barella,Inter,ITA-Serie A,2425,Centrocampista / Suplente,3,6,4,0
Piotr Zielinski,Inter,ITA-Serie A,2425,Centrocampista / Suplente,2,2,0,0
Stefan de Vrij,Inter,ITA-Serie A,2425,Defensa / Suplente,3,0,2,0
Tajon Buchanan,Inter,ITA-Serie A,2425,Suplente,0,0,0,0
Tomás Palacios,Inter,ITA-Serie A,2425,Defensa / Suplente,0,0,2,0
Yann Bisseck,Inter,ITA-Serie A,2425,Defensa / Suplente,3,2,4,0
Yann Sommer,Inter,ITA-Serie A,2425,Portero,0,0,0,0
Alberto Costa,Juventus,ITA-Serie A,2425,Defensa / Suplente,0,1,3,0
Andrea Cambiaso,Juventus,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,2,3,4,0
Bremer,Juventus,ITA-Serie A,2425,Defensa,0,0,2,0
Danilo,Juventus,ITA-Serie A,2425,Defensa / Suplente,0,1,2,0
Diego Pugno,Juventus,ITA-Serie A,2425,Suplente,0,0,0,0
Douglas Luiz,Juventus,ITA-Serie A,2425,Centrocampista / Suplente,0,0,2,0
Dusan Vlahovic,Juventus,ITA-Serie A,2425,Delantero / Suplente,10,4,3,0
Federico Gatti,Juventus,ITA-Serie A,2425,Defensa / Suplente,1,0,2,0
Francisco Conceição,Juventus,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,3,3,3,1
Jonas Rouhi,Juventus,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Juan Cabal,Juventus,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Kenan Yildiz,Juventus,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,7,4,2,1
Kephren Thuram,Juventus,ITA-Serie A,2425,Centrocampista / Suplente,4,5,5,0
Lloyd Kelly,Juventus,ITA-Serie A,2425,Defensa / Suplente,0,0,1,0
Lorenzo Anghelè,Juventus,ITA-Serie A,2425,Suplente,0,0,0,0
Manuel Locatelli,Juventus,ITA-Serie A,2425,Centrocampista / Suplente,2,2,9,0
Mattia Perin,Juventus,ITA-Serie A,2425,Portero,0,0,0,0
Michele Di Gregorio,Juventus,ITA-Serie A,2425,Portero,0,0,0,0
Nicolás González,Juventus,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,3,2,3,0
Nicolò Savona,Juventus,ITA-Serie A,2425,Defensa / Suplente,2,1,5,0
Pierre Kalulu Kyatengwa,Juventus,ITA-Serie A,2425,Defensa / Suplente,1,0,2,1
Randal Kolo Muani,Juventus,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,8,1,0,0
Renato Veiga,Juventus,ITA-Serie A,2425,Defensa / Suplente,0,1,2,0
Samuel Mbangula,Juventus,ITA-Serie A,2425,Centrocampista / Suplente,3,3,1,0
Teun Koopmeiners,Juventus,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,3,3,3,0
Timothy Weah,Juventus,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,5,2,4,0
Vasilije Adzic,Juventus,ITA-Serie A,2425,Suplente,0,0,0,0
Weston McKennie,Juventus,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,2,4,3,0
Adam Marusic,Lazio,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,4,0,1,0
Alessio Romagnoli,Lazio,ITA-Serie A,2425,Defensa / Suplente,2,0,4,2
Arijon Ibrahimovic,Lazio,ITA-Serie A,2425,Suplente,0,0,0,0
Boulaye Dia,Lazio,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,9,3,2,0
Christos Mandas,Lazio,ITA-Serie A,2425,Portero,0,0,0,0
Elseid Hysaj,Lazio,ITA-Serie A,2425,Defensa / Suplente,0,3,0,1
Fisayo Dele-Bashiru,Lazio,ITA-Serie A,2425,Centrocampista / Suplente,3,1,0,0
Gaetano Castrovilli,Lazio,ITA-Serie A,2425,Centrocampista / Suplente,0,0,0,0
Gustav Isaksen,Lazio,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,4,2,5,0
Ivan Provedel,Lazio,ITA-Serie A,2425,Portero,0,0,0,0
Loum Tchaouna,Lazio,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,1,0,2,1
Luca Pellegrini,Lazio,ITA-Serie A,2425,Defensa / Suplente,0,4,5,0
Manuel Lazzari,Lazio,ITA-Serie A,2425,Defensa / Suplente,0,1,3,0
Mario Gila,Lazio,ITA-Serie A,2425,Defensa / Suplente,1,0,8,0
Matteo Guendouzi,Lazio,ITA-Serie A,2425,Centrocampista,1,3,7,0
Mattia Zaccagni,Lazio,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,8,6,10,0
Matías Vecino,Lazio,ITA-Serie A,2425,Centrocampista / Suplente,2,3,7,0
Nicolo Rovella,Lazio,ITA-Serie A,2425,Centrocampista / Suplente,0,3,13,0
Nuno Tavares,Lazio,ITA-Serie A,2425,Defensa / Suplente,0,8,2,1
Oliver Provstgaard,Lazio,ITA-Serie A,2425,Suplente,0,0,1,0
Patric,Lazio,ITA-Serie A,2425,Defensa / Suplente,1,0,2,0
Pedro,Lazio,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,10,1,2,0
Reda Belahyane,Lazio,ITA-Serie A,2425,Centrocampista / Suplente,0,2,4,2
Samuel Gigot,Lazio,ITA-Serie A,2425,Defensa / Suplente,2,0,2,0
Tijjani Noslin,Lazio,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,2,2,2,0
Valentín Castellanos,Lazio,ITA-Serie A,2425,Delantero / Suplente,10,3,9,1
Andy Pelmard,Lecce,ITA-Serie A,2425,Defensa / Suplente,0,0,1,0
Ante Rebic,Lecce,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,1,0,3,1
Antonino Gallo,Lecce,ITA-Serie A,2425,Defensa,0,2,3,1
Balthazar Pierret,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,0,0,2,0
Danilo Veiga,Lecce,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Federico Baschirotto,Lecce,ITA-Serie A,2425,Defensa,2,0,3,0
Filip Marchwinski,Lecce,ITA-Serie A,2425,Suplente,0,0,0,0
Frederic Guilbert,Lecce,ITA-Serie A,2425,Defensa / Centrocampista,0,1,3,2
Gaby Jean,Lecce,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Hamza Rafia,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,0,0,4,0
Kevin Bonifazi,Lecce,ITA-Serie A,2425,Suplente,0,0,0,0
Kialonda Gaspar,Lecce,ITA-Serie A,2425,Defensa,0,1,3,0
Konan N’Dri,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,0,0,0,0
Lameck Banda,Lecce,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,0,1,1,0
Lassana Coulibaly,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,1,0,3,0
Medon Berisha,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,0,1,5,0
Mohamed Kaba,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,0,0,1,0
Nicola Sansone,Lecce,ITA-Serie A,2425,Suplente,0,0,0,0
Nikola Krstovic,Lecce,ITA-Serie A,2425,Delantero,11,5,6,0
Patrick Dorgu,Lecce,ITA-Serie A,2425,Defensa / Delantero / Centrocampista,3,1,2,1
Rares Burnete,Lecce,ITA-Serie A,2425,Suplente,0,0,0,0
Remi Oudin,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,0,0,1,0
Santiago Pierotti,Lecce,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,4,2,4,1
Tete Morente,Lecce,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,3,2,5,0
Thórir Helgason,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,0,4,0,0
Tiago Gabriel,Lecce,ITA-Serie A,2425,Suplente,0,0,0,0
Valentin Gendrey,Lecce,ITA-Serie A,2425,Defensa,0,0,0,0
Wladimiro Falcone,Lecce,ITA-Serie A,2425,Portero,0,0,2,0
Ylber Ramadani,Lecce,ITA-Serie A,2425,Centrocampista / Suplente,1,1,3,0
Andrea Carboni,Monza,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,0,1,5,0
Andrea Mazza,Monza,ITA-Serie A,2425,Suplente,0,0,0,0
Andrea Petagna,Monza,ITA-Serie A,2425,Delantero / Suplente,0,0,1,0
Armando Izzo,Monza,ITA-Serie A,2425,Defensa / Suplente,1,1,12,0
Arvid Brorsson,Monza,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Danilo D'Ambrosio,Monza,ITA-Serie A,2425,Defensa / Suplente,0,1,2,1
Dany Mota,Monza,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,5,2,3,0
Georgios Kyriakopoulos,Monza,ITA-Serie A,2425,Defensa / Suplente,2,4,5,0
Gianluca Caprari,Monza,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,3,2,3,0
Jean-Daniel Akpa-Akpro,Monza,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,0,0,4,0
Keita,Monza,ITA-Serie A,2425,Delantero / Suplente,2,0,2,0
Kevin Martins,Monza,ITA-Serie A,2425,Defensa / Suplente,0,1,1,0
Luca Caldirola,Monza,ITA-Serie A,2425,Defensa / Suplente,0,0,5,0
Matteo Pessina,Monza,ITA-Serie A,2425,Centrocampista / Suplente,0,0,2,0
Mattia Valoti,Monza,ITA-Serie A,2425,Suplente,0,0,1,0
Milan Djuric,Monza,ITA-Serie A,2425,Delantero / Suplente,5,1,4,0
Mirko Maric,Monza,ITA-Serie A,2425,Delantero / Suplente,0,0,0,0
Omari Forson,Monza,ITA-Serie A,2425,Delantero / Suplente,0,0,0,0
Patrick Ciurria,Monza,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,1,1,1,0
Pedro Pereira,Monza,ITA-Serie A,2425,Defensa / Suplente,1,3,10,0
Roberto Gagliardini,Monza,ITA-Serie A,2425,Suplente,0,0,1,0
Samuele Birindelli,Monza,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,3,0,2,0
Samuele Vignato,Monza,ITA-Serie A,2425,Centrocampista / Suplente,0,0,0,0
Semuel Pizzignacco,Monza,ITA-Serie A,2425,Portero / Suplente,0,0,0,0
Silvère Ganvoula,Monza,ITA-Serie A,2425,Delantero / Suplente,0,0,0,0
Stefan Lekovic,Monza,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Stefano Sensi,Monza,ITA-Serie A,2425,Centrocampista / Suplente,1,0,0,0
Stefano Turati,Monza,ITA-Serie A,2425,Portero,0,0,1,0
Alessandro Buongiorno,Napoli,ITA-Serie A,2425,Defensa,1,0,2,0
Alessio Zerbin,Napoli,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,1,1,4,0
Alex Meret,Napoli,ITA-Serie A,2425,Portero,0,0,0,0
Amir Rrahmani,Napoli,ITA-Serie A,2425,Defensa,1,3,2,0
Billy Gilmour,Napoli,ITA-Serie A,2425,Centrocampista / Suplente,0,1,0,0
Cyril Ngonge,Napoli,ITA-Serie A,2425,Delantero / Suplente,0,0,2,0
David Neres,Napoli,ITA-Serie A,2425,Delantero / Suplente,2,4,1,0
Franck Zambo,Napoli,ITA-Serie A,2425,Centrocampista / Suplente,6,4,5,0
Giacomo Raspadori,Napoli,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,6,1,1,0
Giovanni Di Lorenzo,Napoli,ITA-Serie A,2425,Defensa,3,2,6,0
Giovanni Simeone,Napoli,ITA-Serie A,2425,Delantero / Suplente,1,1,1,0
Juan Jesus,Napoli,ITA-Serie A,2425,Defensa / Suplente,0,1,2,0
Khvicha Kvaratskhelia,Napoli,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,5,3,1,0
Leonardo Spinazzola,Napoli,ITA-Serie A,2425,Defensa / Delantero / Suplente,1,1,1,0
Mathías Olivera,Napoli,ITA-Serie A,2425,Defensa / Suplente,0,2,4,0
Matteo Politano,Napoli,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,3,4,3,0
Pasquale Mazzocchi,Napoli,ITA-Serie A,2425,Defensa / Suplente,0,0,2,0
Philip Billing,Napoli,ITA-Serie A,2425,Centrocampista / Suplente,1,0,1,0
Rafa Marín,Napoli,ITA-Serie A,2425,Defensa / Suplente,0,0,1,0
Romelu Lukaku,Napoli,ITA-Serie A,2425,Delantero / Suplente,14,10,4,0
Scott McTominay,Napoli,ITA-Serie A,2425,Centrocampista / Suplente,12,4,3,0
Stanislav Lobotka,Napoli,ITA-Serie A,2425,Centrocampista / Suplente,0,1,3,0
Walid Cheddira,Napoli,ITA-Serie A,2425,Suplente,0,0,0,0
Adrian Benedyczak,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista / Suplente,0,0,0,0
Adrián Bernabé,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista / Suplente,1,1,1,0
Alessandro Circati,Parma Calcio 1913,ITA-Serie A,2425,Defensa,0,0,1,0
Anas Haj Mohamed,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista / Suplente,1,2,4,0
Ange-Yoan Bonny,Parma Calcio 1913,ITA-Serie A,2425,Delantero / Suplente,6,4,2,0
Antoine Hainaut,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,2,0,4,0
Botond Balogh,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Suplente,0,1,5,0
Dennis Man,Parma Calcio 1913,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,4,4,0,0
Drissa Camara,Parma Calcio 1913,ITA-Serie A,2425,Delantero / Suplente,0,0,3,0
Emanuele Valeri,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,2,6,1,0
Enrico Del Prato,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,4,0,8,0
Gabriel Charpentier,Parma Calcio 1913,ITA-Serie A,2425,Suplente,1,2,1,0
Giovanni Leoni,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Suplente,1,0,3,1
Hernani,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista / Suplente,3,3,7,0
Jacob Ondrejka,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista / Suplente,5,0,0,0
Lautaro Valenti,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Suplente,1,0,4,1
Leandro Chichizola,Parma Calcio 1913,ITA-Serie A,2425,Portero,0,0,0,0
Mandela Keita,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista / Suplente,0,2,4,1
Mateo Pellegrino,Parma Calcio 1913,ITA-Serie A,2425,Delantero / Suplente,3,1,2,0
Mateusz Kowalski,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista,0,0,0,0
Mathias Løvik,Parma Calcio 1913,ITA-Serie A,2425,Suplente,0,0,0,0
Matteo Cancellieri,Parma Calcio 1913,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,3,0,2,1
Mihai Valentin Mihaila,Parma Calcio 1913,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,0,3,2,0
Nahuel Estévez,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista / Suplente,0,0,2,0
Pontus Almqvist,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,1,1,5,0
Simon Sohm,Parma Calcio 1913,ITA-Serie A,2425,Centrocampista / Suplente,4,0,6,0
Woyo Coulibaly,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Suplente,0,1,1,1
Wylan Cyprien,Parma Calcio 1913,ITA-Serie A,2425,Suplente,0,0,0,0
Yordan Osorio,Parma Calcio 1913,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Zion Suzuki,Parma Calcio 1913,ITA-Serie A,2425,Portero,0,0,0,1
Anass Salah-Eddine,Roma,ITA-Serie A,2425,Defensa / Suplente,0,1,0,0
Angelino,Roma,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,2,1,1,0
Artem Dovbyk,Roma,ITA-Serie A,2425,Delantero / Suplente,12,2,0,0
Bryan Cristante,Roma,ITA-Serie A,2425,Centrocampista / Suplente,4,2,8,0
Devyne Rensch,Roma,ITA-Serie A,2425,Defensa / Suplente,0,1,0,0
Eldor Shomurodov,Roma,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,4,4,1,0
Enzo Le Fée,Roma,ITA-Serie A,2425,Centrocampista / Suplente,0,0,1,0
Evan Ndicka,Roma,ITA-Serie A,2425,Defensa,0,1,2,0
Gianluca Mancini,Roma,ITA-Serie A,2425,Defensa / Suplente,2,0,8,0
Kouadio Kone,Roma,ITA-Serie A,2425,Centrocampista / Suplente,2,1,6,0
Leandro Paredes,Roma,ITA-Serie A,2425,Centrocampista / Suplente,3,1,4,0
Lorenzo Pellegrini,Roma,ITA-Serie A,2425,Centrocampista / Suplente,2,1,4,0
Lucas Gourna Douath,Roma,ITA-Serie A,2425,Centrocampista / Suplente,0,0,2,0
Mario Hermoso,Roma,ITA-Serie A,2425,Defensa / Suplente,0,0,0,1
Mats Hummels,Roma,ITA-Serie A,2425,Defensa / Suplente,0,0,1,0
Matìas Soulè Malvano,Roma,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,5,5,3,0
Mehmet Zeki Çelik,Roma,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,0,2,5,0
Mile Svilar,Roma,ITA-Serie A,2425,Portero,0,0,1,0
Niccolò Pisilli,Roma,ITA-Serie A,2425,Centrocampista / Suplente,2,1,7,0
Paulo Dybala,Roma,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,6,3,2,0
Samuel Dahl,Roma,ITA-Serie A,2425,Suplente,0,0,0,0
Saud Abdulhamid,Roma,ITA-Serie A,2425,Defensa / Suplente,0,1,0,0
Stephan El Shaarawy,Roma,ITA-Serie A,2425,Defensa / Delantero / Centrocampista / Suplente,3,4,2,0
Tommaso Baldanzi,Roma,ITA-Serie A,2425,Centrocampista / Suplente,1,1,2,0
Victor Nelsson,Roma,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Aaron Ciammaglichella,Torino,ITA-Serie A,2425,Suplente,0,0,0,0
Adam Masina,Torino,ITA-Serie A,2425,Defensa / Suplente,1,2,5,0
Adrien Tameze,Torino,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,0,0,3,0
Alberto Paleari,Torino,ITA-Serie A,2425,Portero,0,0,0,0
Alessio Cacciamani,Torino,ITA-Serie A,2425,Suplente,0,0,0,0
Ali Dembélé,Torino,ITA-Serie A,2425,Defensa / Suplente,1,0,2,1
Alieu Njie,Torino,ITA-Serie A,2425,Suplente,1,0,1,0
Antonio Sanabria,Torino,ITA-Serie A,2425,Delantero / Suplente,2,1,2,0
Borna Sosa,Torino,ITA-Serie A,2425,Defensa / Suplente,0,0,0,0
Cesare Casadei,Torino,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,1,1,1,0
Che Adams,Torino,ITA-Serie A,2425,Delantero / Suplente,9,3,2,0
Duván Zapata,Torino,ITA-Serie A,2425,Delantero,3,0,1,0
Eljif Elmas,Torino,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,4,0,0,0
Guillermo Maripán,Torino,ITA-Serie A,2425,Defensa / Suplente,1,1,4,1
Gvidas Gineitis,Torino,ITA-Serie A,2425,Centrocampista / Suplente,3,1,5,0
Ivan Ilic,Torino,ITA-Serie A,2425,Centrocampista / Suplente,1,0,4,0
Karol Linetty,Torino,ITA-Serie A,2425,Centrocampista / Suplente,1,0,6,0
Marcus Pedersen,Torino,ITA-Serie A,2425,Defensa / Suplente,0,0,3,0
Nikola Vlasic,Torino,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,5,4,0,0
Saba Sazonov,Torino,ITA-Serie A,2425,Suplente,0,0,0,0
Samuele Ricci,Torino,ITA-Serie A,2425,Centrocampista,1,1,8,1
Saúl Coco,Torino,ITA-Serie A,2425,Defensa,2,0,10,0
Sergiu Perciun,Torino,ITA-Serie A,2425,Suplente,0,0,0,0
Tommaso Gabellini,Torino,ITA-Serie A,2425,Suplente,0,0,0,0
Valentino Lazaro,Torino,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,0,6,6,0
Vanja Milinkovic-Savic,Torino,ITA-Serie A,2425,Portero,0,0,3,0
Yann Karamoh,Torino,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,0,1,2,0
Alexis Sánchez,Udinese,ITA-Serie A,2425,Delantero / Suplente,0,0,0,0
Arthur Atta,Udinese,ITA-Serie A,2425,Centrocampista / Suplente,0,1,5,0
Brenner,Udinese,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,1,2,0,0
Christian Kabasele,Udinese,ITA-Serie A,2425,Defensa / Suplente,2,0,0,0
Damián Pizarro,Udinese,ITA-Serie A,2425,Suplente,0,0,0,0
Daniele Padelli,Udinese,ITA-Serie A,2425,Portero,0,0,0,0
Enzo Ebosse,Udinese,ITA-Serie A,2425,Suplente,0,0,1,0
Florian Thauvin,Udinese,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,8,3,0,0
Hassane Kamara,Udinese,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,1,4,6,1
Iker Bravo,Udinese,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,2,1,3,0
Jaka Bijol,Udinese,ITA-Serie A,2425,Defensa,1,0,11,1
James Abankwah,Udinese,ITA-Serie A,2425,Suplente,0,0,1,0
Jesper Karlström,Udinese,ITA-Serie A,2425,Centrocampista / Suplente,0,3,9,0
Jordan Zemura,Udinese,ITA-Serie A,2425,Defensa / Suplente,1,2,2,0
Jurgen Ekkelenkamp,Udinese,ITA-Serie A,2425,Centrocampista / Suplente,3,2,2,0
Keinan Davis,Udinese,ITA-Serie A,2425,Delantero / Suplente,2,1,2,0
Kingsley Ehizibue,Udinese,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,0,1,5,0
Lautaro Giannetti,Udinese,ITA-Serie A,2425,Defensa / Suplente,1,0,4,0
Lorenzo Lucca,Udinese,ITA-Serie A,2425,Delantero / Suplente,12,1,10,0
Maduka Okoye,Udinese,ITA-Serie A,2425,Portero,0,0,1,0
Martín Payero,Udinese,ITA-Serie A,2425,Centrocampista / Suplente,1,1,5,0
Matteo Palma,Udinese,ITA-Serie A,2425,Suplente,0,0,0,0
Nehuén Pérez,Udinese,ITA-Serie A,2425,Defensa,0,0,0,0
Oier Zarraga,Udinese,ITA-Serie A,2425,Centrocampista / Suplente,1,0,0,0
Oumar Solet,Udinese,ITA-Serie A,2425,Defensa,1,2,1,1
Razvan Sava,Udinese,ITA-Serie A,2425,Portero,0,0,1,0
Rui Modesto,Udinese,ITA-Serie A,2425,Defensa / Suplente,0,1,1,0
Sandi Lovric,Udinese,ITA-Serie A,2425,Centrocampista / Suplente,2,3,5,0
Simone Pafundi,Udinese,ITA-Serie A,2425,Suplente,0,0,0,0
Souleymane Isaak Touré,Udinese,ITA-Serie A,2425,Defensa / Suplente,1,0,2,2
Thomas Thiesson Kristensen,Udinese,ITA-Serie A,2425,Defensa / Suplente,1,0,5,0
Alfred Duncan,Venezia,ITA-Serie A,2425,Centrocampista / Suplente,0,0,2,0
Antonio Candela,Venezia,ITA-Serie A,2425,Defensa / Suplente,0,1,2,0
Antonio Raimondo,Venezia,ITA-Serie A,2425,Suplente,0,0,0,0
Bjarki Steinn Bjarkason,Venezia,ITA-Serie A,2425,Defensa / Suplente,0,0,2,0
Cheick Conde,Venezia,ITA-Serie A,2425,Centrocampista / Suplente,0,0,2,0
Christian Gytkjær,Venezia,ITA-Serie A,2425,Delantero / Suplente,2,1,0,0
Daniel Fila,Venezia,ITA-Serie A,2425,Delantero / Suplente,2,0,1,1
Domen Crnigoj,Venezia,ITA-Serie A,2425,Centrocampista / Suplente,0,0,0,0
Fali Candé,Venezia,ITA-Serie A,2425,Defensa,1,1,4,0
Filip Stankovic,Venezia,ITA-Serie A,2425,Portero,0,0,1,0
Francesco Zampano,Venezia,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,1,2,5,0
Franco Ezequiel Carboni,Venezia,ITA-Serie A,2425,Defensa / Centrocampista / Suplente,0,0,2,0
Gaetano Oristanio,Venezia,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,3,3,3,0
Gianluca Busio,Venezia,ITA-Serie A,2425,Delantero / Centrocampista / Suplente,2,0,4,0
