Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Dani Rodríguez,Mallorca,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,2,4,8,0
Dominik Greif,Mallorca,ESP-La Liga,2324,Portero,0,0,0,0
Giovanni González,Mallorca,ESP-La Liga,2324,Defensa / Suplente,1,1,5,0
Iván Cuéllar,Mallorca,ESP-La Liga,2324,Portero,0,0,0,0
Jaume Costa,Mallorca,ESP-La Liga,2324,Defensa / Suplente,0,1,7,0
Javi Llabrés,Mallorca,ESP-La Liga,2324,Centrocampista / Suplente,1,0,1,0
Manuel Morlanes,Mallorca,ESP-La Liga,2324,Centrocampista / Suplente,0,2,2,0
Martin Valjent,Mallorca,ESP-La Liga,2324,Defensa,0,1,5,0
Matija Nastasic,Mallorca,ESP-La Liga,2324,Defensa / Suplente,2,0,8,0
Nacho Vidal,Mallorca,ESP-La Liga,2324,Defensa / Suplente,1,0,2,0
Nemanja Radonjic,Mallorca,ESP-La Liga,2324,Centrocampista / Suplente,0,0,0,0
Omar Mascarell,Mallorca,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,0,0,6,1
Pablo Maffeo,Mallorca,ESP-La Liga,2324,Defensa / Suplente,1,2,3,0
Predrag Rajkovic,Mallorca,ESP-La Liga,2324,Portero,0,0,2,0
Raíllo,Mallorca,ESP-La Liga,2324,Defensa / Suplente,3,2,4,1
Samú Costa,Mallorca,ESP-La Liga,2324,Centrocampista / Suplente,1,1,8,0
Sergi Darder,Mallorca,ESP-La Liga,2324,Centrocampista / Suplente,2,5,4,0
Siebe Van der Heyden,Mallorca,ESP-La Liga,2324,Defensa / Suplente,0,0,1,0
Toni Lato,Mallorca,ESP-La Liga,2324,Defensa / Suplente,0,1,3,0
Vedat Muriqi,Mallorca,ESP-La Liga,2324,Delantero / Suplente,7,2,4,0
Aimar Oroz,Osasuna,ESP-La Liga,2324,Centrocampista / Suplente,2,1,3,0
Aitor Fernández,Osasuna,ESP-La Liga,2324,Portero / Suplente,0,0,1,0
Alejandro Catena,Osasuna,ESP-La Liga,2324,Defensa / Suplente,1,3,8,1
Ante Budimir,Osasuna,ESP-La Liga,2324,Delantero / Suplente,17,2,4,0
Asier Osambela,Osasuna,ESP-La Liga,2324,Suplente,0,0,0,0
Darko Brasanac,Osasuna,ESP-La Liga,2324,Suplente,0,0,0,0
David García,Osasuna,ESP-La Liga,2324,Defensa,0,1,5,0
Ezequiel Ávila,Osasuna,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,2,3,5,3
Iker Muñoz,Osasuna,ESP-La Liga,2324,Centrocampista / Suplente,4,0,5,0
Iñigo Arguibide,Osasuna,ESP-La Liga,2324,Suplente,0,0,0,0
Jesús Areso,Osasuna,ESP-La Liga,2324,Defensa / Suplente,1,6,3,0
Johan Mojica,Osasuna,ESP-La Liga,2324,Defensa / Delantero / Suplente,0,3,1,0
Jon Moncayola,Osasuna,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,1,3,2,1
Jorge Herrando,Osasuna,ESP-La Liga,2324,Defensa / Suplente,0,1,4,0
Jorge Moreno,Osasuna,ESP-La Liga,2324,Suplente,0,0,0,0
José Arnáiz,Osasuna,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,2,1,3,0
Juan Cruz,Osasuna,ESP-La Liga,2324,Defensa / Suplente,0,1,3,0
Kike Barja,Osasuna,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,0,0,3,0
Lucas Torró,Osasuna,ESP-La Liga,2324,Centrocampista / Suplente,1,0,5,0
Max Svensson,Osasuna,ESP-La Liga,2324,Suplente,0,0,0,0
Moi Gómez,Osasuna,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,3,0,3,0
Pablo Ibáñez,Osasuna,ESP-La Liga,2324,Centrocampista / Suplente,1,2,3,0
Raul García,Osasuna,ESP-La Liga,2324,Delantero / Suplente,6,1,4,0
Rubén García,Osasuna,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,3,2,1,0
Rubén Peña,Osasuna,ESP-La Liga,2324,Defensa / Delantero / Centrocampista / Suplente,0,2,3,0
Sergio Herrera,Osasuna,ESP-La Liga,2324,Portero,0,0,2,0
Unai García,Osasuna,ESP-La Liga,2324,Defensa / Suplente,1,0,3,1
Xabi Huarte,Osasuna,ESP-La Liga,2324,Suplente,0,0,0,0
Abdul Mumin,Rayo Vallecano,ESP-La Liga,2324,Defensa / Suplente,1,0,5,1
Alfonso Espino,Rayo Vallecano,ESP-La Liga,2324,Defensa / Suplente,0,1,9,0
Andrei Ratiu,Rayo Vallecano,ESP-La Liga,2324,Defensa / Suplente,0,0,1,0
Aridane Hernández,Rayo Vallecano,ESP-La Liga,2324,Defensa,0,0,3,0
Bebé,Rayo Vallecano,ESP-La Liga,2324,Suplente,2,0,1,0
Daniel Cárdenas,Rayo Vallecano,ESP-La Liga,2324,Portero,0,0,0,0
Diego Méndez,Rayo Vallecano,ESP-La Liga,2324,Suplente,0,0,0,0
Falcao,Rayo Vallecano,ESP-La Liga,2324,Delantero / Suplente,1,0,3,0
Florian Lejeune,Rayo Vallecano,ESP-La Liga,2324,Defensa,3,1,5,0
Isi Palazón,Rayo Vallecano,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,4,1,7,0
Iván Balliu,Rayo Vallecano,ESP-La Liga,2324,Defensa / Suplente,0,1,4,0
Jorge De Frutos,Rayo Vallecano,ESP-La Liga,2324,Centrocampista / Suplente,2,0,1,0
José Pozo,Rayo Vallecano,ESP-La Liga,2324,Suplente,0,0,0,0
Kike Pérez,Rayo Vallecano,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,1,0,7,0
Miguel Crespo,Rayo Vallecano,ESP-La Liga,2324,Centrocampista / Suplente,0,0,4,0
Pathé Ciss,Rayo Vallecano,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,1,0,10,0
Pep Chavarría,Rayo Vallecano,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,1,1,3,1
Randy Nteka,Rayo Vallecano,ESP-La Liga,2324,Delantero / Suplente,1,1,3,0
Raúl de Tomás,Rayo Vallecano,ESP-La Liga,2324,Delantero / Suplente,1,2,5,0
Salvi Sánchez,Rayo Vallecano,ESP-La Liga,2324,Suplente,0,0,0,0
Sergio Camello,Rayo Vallecano,ESP-La Liga,2324,Delantero / Suplente,3,1,3,0
Stole Dimitrievski,Rayo Vallecano,ESP-La Liga,2324,Portero,0,0,1,0
Unai López,Rayo Vallecano,ESP-La Liga,2324,Centrocampista / Suplente,1,2,8,0
Álvaro García,Rayo Vallecano,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,6,1,6,1
Óscar Trejo,Rayo Vallecano,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,0,0,4,1
Óscar Valentín,Rayo Vallecano,ESP-La Liga,2324,Centrocampista / Suplente,1,0,5,1
Abner,Real Betis,ESP-La Liga,2324,Defensa / Suplente,0,1,3,0
Aitor Ruibal,Real Betis,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,2,1,5,0
Andrés Guardado,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,0,0,2,0
Assane Diao,Real Betis,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,2,0,4,0
Ayoze Pérez,Real Betis,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,9,1,4,0
Borja Iglesias,Real Betis,ESP-La Liga,2324,Delantero / Suplente,0,1,2,0
Chadi Riad,Real Betis,ESP-La Liga,2324,Defensa / Suplente,0,0,1,0
Claudio Bravo,Real Betis,ESP-La Liga,2324,Portero,0,0,0,0
Cédric Bakambu,Real Betis,ESP-La Liga,2324,Delantero / Suplente,0,0,1,0
Francisco Vieites,Real Betis,ESP-La Liga,2324,Portero / Suplente,0,0,0,0
Germán Pezzella,Real Betis,ESP-La Liga,2324,Defensa,1,0,7,0
Guido Rodríguez,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,2,0,6,0
Héctor Bellerín,Real Betis,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,0,1,0,1
Isco,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,8,5,10,0
Johnny Cardoso,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,1,2,3,0
Juan Cruz,Real Betis,ESP-La Liga,2324,Suplente,0,0,0,0
Juan Miranda,Real Betis,ESP-La Liga,2324,Defensa / Suplente,1,1,8,0
Luiz Felipe,Real Betis,ESP-La Liga,2324,Defensa,0,0,1,0
Luiz Henrique,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,0,3,1,0
Marc Bartra,Real Betis,ESP-La Liga,2324,Defensa,0,0,1,0
Marc Roca,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,2,2,5,0
Nabil Fekir,Real Betis,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,1,2,1,0
Pablo Busto,Real Betis,ESP-La Liga,2324,Suplente,0,0,0,0
Pablo Fornals,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,3,2,2,0
Paul Akouokou,Real Betis,ESP-La Liga,2324,Suplente,0,0,0,0
Ricardo Visus,Real Betis,ESP-La Liga,2324,Defensa / Suplente,0,0,0,0
Rodrigo Sánchez,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,0,0,0,0
Rui Silva,Real Betis,ESP-La Liga,2324,Portero,0,0,4,0
Sergi Altimira,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,1,0,1,0
Sokratis,Real Betis,ESP-La Liga,2324,Defensa / Suplente,0,0,6,0
William Carvalho,Real Betis,ESP-La Liga,2324,Centrocampista / Suplente,1,3,2,0
Willian José,Real Betis,ESP-La Liga,2324,Delantero / Suplente,10,5,0,1
Youssouf Sabaly,Real Betis,ESP-La Liga,2324,Defensa,0,1,2,0
Alvaro Rodríguez,Real Madrid,ESP-La Liga,2324,Suplente,0,0,0,0
Andriy Lunin,Real Madrid,ESP-La Liga,2324,Portero,0,0,2,0
Antonio Rüdiger,Real Madrid,ESP-La Liga,2324,Defensa / Suplente,1,0,7,0
Arda Güler,Real Madrid,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,6,0,1,0
Aurelien Tchouameni,Real Madrid,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,3,1,6,0
Brahim Diaz,Real Madrid,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,8,6,0,0
Dani Ceballos,Real Madrid,ESP-La Liga,2324,Centrocampista / Suplente,0,2,2,0
Daniel Carvajal,Real Madrid,ESP-La Liga,2324,Defensa / Suplente,4,3,3,1
David Alaba,Real Madrid,ESP-La Liga,2324,Defensa,0,1,2,0
Eder Militão,Real Madrid,ESP-La Liga,2324,Defensa / Suplente,0,0,0,0
Eduardo Camavinga,Real Madrid,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,0,2,9,0
Federico Valverde,Real Madrid,ESP-La Liga,2324,Centrocampista / Suplente,2,7,2,0
Ferland Mendy,Real Madrid,ESP-La Liga,2324,Defensa / Suplente,0,0,5,0
Fran García,Real Madrid,ESP-La Liga,2324,Defensa / Suplente,1,5,2,0
Gonzalo García,Real Madrid,ESP-La Liga,2324,Suplente,0,0,0,0
Joselu,Real Madrid,ESP-La Liga,2324,Delantero / Suplente,10,2,0,0
Jude Bellingham,Real Madrid,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,19,6,5,0
Kepa,Real Madrid,ESP-La Liga,2324,Portero / Suplente,0,0,1,0
Lucas Vázquez,Real Madrid,ESP-La Liga,2324,Defensa / Suplente,3,5,0,0
Luka Modric,Real Madrid,ESP-La Liga,2324,Centrocampista / Suplente,2,6,2,0
Mario Martín,Real Madrid,ESP-La Liga,2324,Suplente,0,0,0,0
Nacho,Real Madrid,ESP-La Liga,2324,Defensa / Suplente,0,1,4,2
Nico Paz,Real Madrid,ESP-La Liga,2324,Suplente,0,0,0,0
Rodrygo,Real Madrid,ESP-La Liga,2324,Delantero / Suplente,10,5,2,0
Thibaut Courtois,Real Madrid,ESP-La Liga,2324,Portero,0,0,0,0
Toni Kroos,Real Madrid,ESP-La Liga,2324,Centrocampista / Suplente,1,8,3,0
Vinícius Júnior,Real Madrid,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,15,5,7,0
Aihen Muñoz,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,0,2,2,0
Alberto Dadie,Real Sociedad,ESP-La Liga,2324,Suplente,0,0,0,0
Ander Barrenetxea,Real Sociedad,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,4,1,1,0
André Silva,Real Sociedad,ESP-La Liga,2324,Delantero / Suplente,3,0,1,0
Aritz Elustondo,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,0,1,2,0
Arsen Zakharyan,Real Sociedad,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,1,2,1,0
Beñat Turrientes,Real Sociedad,ESP-La Liga,2324,Centrocampista / Suplente,0,1,4,0
Brais Méndez,Real Sociedad,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,5,6,7,0
Carlos Fernández,Real Sociedad,ESP-La Liga,2324,Delantero / Suplente,2,1,2,0
Hamari Traore,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,0,2,7,0
Igor Zubeldia,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,0,2,11,1
Jon Ander Olasagasti,Real Sociedad,ESP-La Liga,2324,Centrocampista / Suplente,0,0,3,0
Jon Aramburu,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,0,0,3,0
Jon Magunacelaya,Real Sociedad,ESP-La Liga,2324,Delantero / Suplente,0,0,0,0
Jon Martín,Real Sociedad,ESP-La Liga,2324,Suplente,0,0,0,0
Jon Pacheco Dozagarat,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,1,1,8,0
Kieran Tierney,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,0,2,1,0
Martín Zubimendi,Real Sociedad,ESP-La Liga,2324,Centrocampista / Suplente,4,1,5,0
Mikel Merino,Real Sociedad,ESP-La Liga,2324,Centrocampista / Suplente,5,3,10,0
Mikel Oyarzabal,Real Sociedad,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,9,3,3,0
Mohamed Ali-Cho,Real Sociedad,ESP-La Liga,2324,Delantero / Suplente,0,0,0,0
Remiro,Real Sociedad,ESP-La Liga,2324,Portero,0,0,3,1
Robin Le Normand,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,2,0,13,0
Sheraldo Becker,Real Sociedad,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,2,2,1,0
Takefusa Kubo,Real Sociedad,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,7,4,1,0
Umar Sadiq,Real Sociedad,ESP-La Liga,2324,Delantero / Suplente,3,1,4,0
Unai Marrero,Real Sociedad,ESP-La Liga,2324,Portero / Suplente,0,0,0,0
Urko Gonzalez,Real Sociedad,ESP-La Liga,2324,Centrocampista / Suplente,0,0,1,0
Álvaro Odriozola,Real Sociedad,ESP-La Liga,2324,Defensa / Suplente,0,0,0,0
Adnan Januzaj,Sevilla,ESP-La Liga,2324,Suplente,0,0,0,0
Adrià Pedrosa,Sevilla,ESP-La Liga,2324,Defensa / Suplente,1,4,1,0
Alejo Véliz,Sevilla,ESP-La Liga,2324,Suplente,0,0,0,0
Bono,Sevilla,ESP-La Liga,2324,Portero,0,0,0,0
Boubakary Soumare,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,0,1,10,0
Diego Hormigo,Sevilla,ESP-La Liga,2324,Suplente,0,0,0,0
Djibril Sow,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,1,1,6,0
Dodi Lukebakio,Sevilla,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,5,1,0,0
Erik Lamela,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,2,0,3,0
Federico Gattoni,Sevilla,ESP-La Liga,2324,Suplente,0,0,0,0
Fernando,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,0,0,0,0
Hannibal Mejbri,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,0,0,2,0
Isaac Romero,Sevilla,ESP-La Liga,2324,Delantero,4,4,2,0
Ivan Rakitic,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,2,1,6,0
Jesús Corona,Sevilla,ESP-La Liga,2324,Suplente,0,0,0,0
Jesús Navas,Sevilla,ESP-La Liga,2324,Defensa / Suplente,0,2,5,1
Joan Jordán,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,0,0,0,0
Juanlu Sanchez,Sevilla,ESP-La Liga,2324,Defensa / Suplente,0,2,2,0
Kike Salas,Sevilla,ESP-La Liga,2324,Defensa / Suplente,3,0,9,0
Loic Bade,Sevilla,ESP-La Liga,2324,Defensa / Suplente,0,1,5,1
Lucas Ocampos,Sevilla,ESP-La Liga,2324,Defensa / Delantero / Centrocampista / Suplente,4,3,9,0
Lucien Agoume,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,0,0,3,0
Manu Bueno,Sevilla,ESP-La Liga,2324,Centrocampista / Suplente,0,0,1,0
Marcos Acuña,Sevilla,ESP-La Liga,2324,Defensa / Suplente,1,2,7,0
Marcão,Sevilla,ESP-La Liga,2324,Defensa / Suplente,0,0,2,0
Mariano,Sevilla,ESP-La Liga,2324,Delantero / Suplente,0,0,1,0
Marko Dmitrovic,Sevilla,ESP-La Liga,2324,Portero,0,0,1,0
Nemanja Gudelj,Sevilla,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,1,1,7,0
Nianzou Kouassi,Sevilla,ESP-La Liga,2324,Defensa / Suplente,0,0,3,0
Rafa Mir,Sevilla,ESP-La Liga,2324,Delantero / Suplente,2,0,1,0
Sergio Ramos,Sevilla,ESP-La Liga,2324,Defensa,3,0,7,1
Suso,Sevilla,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,1,4,5,1
Youssef En-Nesyri,Sevilla,ESP-La Liga,2324,Delantero / Suplente,16,2,4,0
Óliver Torres,Sevilla,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,0,1,3,0
Ørjan Nyland,Sevilla,ESP-La Liga,2324,Portero,0,0,1,0
Alberto Mari,Valencia,ESP-La Liga,2324,Delantero / Suplente,1,1,0,0
André Almeida,Valencia,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,2,1,0,0
Cenk Özkacar,Valencia,ESP-La Liga,2324,Defensa / Suplente,0,0,2,0
Cristhian Mosquera,Valencia,ESP-La Liga,2324,Defensa / Suplente,0,0,2,0
Cristian Rivero,Valencia,ESP-La Liga,2324,Suplente,0,0,0,0
César Tárrega,Valencia,ESP-La Liga,2324,Suplente,0,0,0,0
Diego López,Valencia,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,3,6,2,0
Dimitri Foulquier,Valencia,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,0,0,3,0
Fran Pérez,Valencia,ESP-La Liga,2324,Centrocampista / Suplente,1,4,4,0
Giorgi Mamardashvili,Valencia,ESP-La Liga,2324,Portero,0,0,3,1
Hugo Duro,Valencia,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,13,2,4,0
Hugo Gonzalez,Valencia,ESP-La Liga,2324,Suplente,0,1,0,0
Hugo Guillamón,Valencia,ESP-La Liga,2324,Centrocampista / Suplente,1,0,7,0
Jaume,Valencia,ESP-La Liga,2324,Portero / Suplente,0,0,0,0
Javier Guerra,Valencia,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,4,1,3,1
Jesús Vázquez,Valencia,ESP-La Liga,2324,Defensa / Suplente,1,0,1,0
José Gayá,Valencia,ESP-La Liga,2324,Defensa / Suplente,1,2,3,0
Mario Dominguez,Valencia,ESP-La Liga,2324,Suplente,0,0,0,0
Mouctar Diakhaby,Valencia,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,1,0,6,0
Pablo Gozálbez,Valencia,ESP-La Liga,2324,Centrocampista / Suplente,0,0,0,0
Pepelu,Valencia,ESP-La Liga,2324,Centrocampista,7,1,4,0
Peter,Valencia,ESP-La Liga,2324,Centrocampista / Suplente,0,0,1,0
Roman Yaremchuk,Valencia,ESP-La Liga,2324,Delantero / Suplente,3,0,2,0
Rubén Iranzo,Valencia,ESP-La Liga,2324,Suplente,0,0,0,0
Selim Amallah,Valencia,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,0,1,3,1
Sergi Canos,Valencia,ESP-La Liga,2324,Centrocampista / Suplente,1,2,1,0
Thierry Correia,Valencia,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,0,2,4,1
Yarek Gasiorowski,Valencia,ESP-La Liga,2324,Defensa / Suplente,0,0,1,0
Adrià Alti,Villarreal,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,0,0,3,0
Aissa Mandi,Villarreal,ESP-La Liga,2324,Defensa / Suplente,1,0,3,0
Alberto Moreno,Villarreal,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,2,2,1,2
Alexander Sørloth,Villarreal,ESP-La Liga,2324,Delantero / Suplente,23,6,3,0
Alfonso,Villarreal,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,1,3,4,1
Ben Brereton Díaz,Villarreal,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,0,0,2,0
Bertrand Traoré,Villarreal,ESP-La Liga,2324,Centrocampista / Suplente,1,0,4,0
Carlos Romero,Villarreal,ESP-La Liga,2324,Defensa / Suplente,0,0,1,0
Daniel Parejo,Villarreal,ESP-La Liga,2324,Centrocampista / Suplente,3,5,4,0
Denis Suárez,Villarreal,ESP-La Liga,2324,Centrocampista / Suplente,0,0,0,0
Eric Bailly,Villarreal,ESP-La Liga,2324,Defensa / Suplente,0,0,4,0
Etienne Capoue,Villarreal,ESP-La Liga,2324,Centrocampista / Suplente,1,1,8,0
Filip Jorgensen,Villarreal,ESP-La Liga,2324,Portero,0,0,4,0
Francis Coquelin,Villarreal,ESP-La Liga,2324,Centrocampista / Suplente,0,0,4,0
Gerard Moreno,Villarreal,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,10,6,0,0
Gonçalo Guedes,Villarreal,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,3,2,0,0
Ilias Akhomach,Villarreal,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,2,2,4,0
Jorge Cuenca,Villarreal,ESP-La Liga,2324,Defensa / Suplente,3,1,7,0
Jorge Pascual,Villarreal,ESP-La Liga,2324,Suplente,0,0,0,0
José Reina,Villarreal,ESP-La Liga,2324,Portero,0,0,0,0
Juan Foyth,Villarreal,ESP-La Liga,2324,Defensa,1,1,1,0
Kiko Femenía,Villarreal,ESP-La Liga,2324,Defensa / Centrocampista / Suplente,0,0,6,1
Manu Trigueros,Villarreal,ESP-La Liga,2324,Centrocampista / Suplente,0,0,0,0
Matteo Gabbia,Villarreal,ESP-La Liga,2324,Defensa / Suplente,0,0,2,0
Morales,Villarreal,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,7,0,0,0
Ramón Terrats,Villarreal,ESP-La Liga,2324,Centrocampista / Suplente,0,2,4,0
Raúl Albiol,Villarreal,ESP-La Liga,2324,Defensa / Suplente,0,1,6,0
Santiago Comesaña,Villarreal,ESP-La Liga,2324,Centrocampista / Suplente,2,0,6,2
Stefan Lekovic,Villarreal,ESP-La Liga,2324,Suplente,0,0,0,0
Yeremi Pino,Villarreal,ESP-La Liga,2324,Delantero / Centrocampista,0,0,4,0
Yerson Mosquera,Villarreal,ESP-La Liga,2324,Defensa / Suplente,2,1,4,0
Álex Baena,Villarreal,ESP-La Liga,2324,Delantero / Centrocampista / Suplente,2,14,11,1
Achraf Dari,Brest,FRA-Ligue 1,2324,Defensa / Suplente,0,0,0,0
Adrien Lebeau,Brest,FRA-Ligue 1,2324,Suplente,0,1,0,0
Axel Camblan,Brest,FRA-Ligue 1,2324,Suplente,0,0,2,0
Billal Brahimi,Brest,FRA-Ligue 1,2324,Delantero / Suplente,0,0,1,1
Bradley Locko,Brest,FRA-Ligue 1,2324,Defensa,0,3,5,0
Brendan Chardonnet,Brest,FRA-Ligue 1,2324,Defensa,1,1,4,0
Grégoire Coudert,Brest,FRA-Ligue 1,2324,Portero / Suplente,0,0,0,0
Hianga'a M'Bock,Brest,FRA-Ligue 1,2324,Suplente,0,0,0,0
Hugo Magnetti,Brest,FRA-Ligue 1,2324,Centrocampista / Suplente,2,0,6,0
Jeremy Le Douaron,Brest,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,4,0,3,0
Jonas Martin,Brest,FRA-Ligue 1,2324,Centrocampista / Suplente,0,1,5,0
Jordan Amavi,Brest,FRA-Ligue 1,2324,Defensa / Suplente,1,0,1,0
Julien Le Cardinal,Brest,FRA-Ligue 1,2324,Defensa / Suplente,0,0,3,0
Kamory Doumbia,Brest,FRA-Ligue 1,2324,Centrocampista / Suplente,6,5,1,0
Karamoko Dembele,Brest,FRA-Ligue 1,2324,Suplente,0,0,0,0
Kenny Lala,Brest,FRA-Ligue 1,2324,Defensa,2,3,7,0
Lilian Brassier,Brest,FRA-Ligue 1,2324,Defensa,3,0,9,1
Luc Zogbe,Brest,FRA-Ligue 1,2324,Suplente,0,0,0,0
Mahdi Camara,Brest,FRA-Ligue 1,2324,Centrocampista / Suplente,7,3,7,0
Marco Bizot,Brest,FRA-Ligue 1,2324,Portero,0,0,3,1
Martín Satriano,Brest,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,4,4,4,0
Pereira Lage,Brest,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,3,2,3,0
Pierre Lees-Melou,Brest,FRA-Ligue 1,2324,Centrocampista,4,0,10,1
Romain Del Castillo,Brest,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,8,8,4,0
Steve Mounie,Brest,FRA-Ligue 1,2324,Delantero / Suplente,6,2,2,1
Abdellah Baallal,Clermont Foot,FRA-Ligue 1,2324,Suplente,0,0,0,0
Aiman Maurer,Clermont Foot,FRA-Ligue 1,2324,Suplente,0,0,0,0
Alan Virginius,Clermont Foot,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,0,2,0,0
Alidu Seidu,Clermont Foot,FRA-Ligue 1,2324,Defensa / Suplente,0,1,8,1
Andy Pelmard,Clermont Foot,FRA-Ligue 1,2324,Defensa / Suplente,0,0,1,0
Bilal Boutobba,Clermont Foot,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,1,1,1,0
Cheick Konate,Clermont Foot,FRA-Ligue 1,2324,Defensa / Suplente,1,1,4,0
Chrislain Matsima,Clermont Foot,FRA-Ligue 1,2324,Defensa / Suplente,1,1,4,0
Elbasan Rashani,Clermont Foot,FRA-Ligue 1,2324,Delantero / Centrocampista / Suplente,2,0,4,2
Florent Ogier,Clermont Foot,FRA-Ligue 1,2324,Defensa / Suplente,1,1,1,0
Grejohn Kyei,Clermont Foot,FRA-Ligue 1,2324,Delantero / Suplente,2,1,1,0
Habib Keita,Clermont Foot,FRA-Ligue 1,2324,Centrocampista / Suplente,1,0,4,0
Ilhan Fakili,Clermont Foot,FRA-Ligue 1,2324,Centrocampista / Suplente,0,0,0,0
Ivan M'Bahia,Clermont Foot,FRA-Ligue 1,2324,Suplente,0,0,1,0
Jeremie Bela,Clermont Foot,FRA-Ligue 1,2324,Centrocampista / Suplente,0,0,0,0
Jim Allevinah,Clermont Foot,FRA-Ligue 1,2324,Defensa / Delantero / Centrocampista / Suplente,2,1,1,0
Johan Gastien,Clermont Foot,FRA-Ligue 1,2324,Centrocampista,0,0,7,0
Jérémy Jacquet,Clermont Foot,FRA-Ligue 1,2324,Defensa / Suplente,0,1,0,0
