Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Andrea Pinamonti,Inter,ITA-Serie A,2021,Delantero / Suplente,1,0,0,0
Andrea Ranocchia,Inter,ITA-Serie A,2021,Defensa,0,1,2,0
Arturo Vidal,Inter,ITA-Serie A,2021,Centrocampista / Suplente,1,1,3,0
Ashley Young,Inter,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,1,4,4,0
Christian Eriksen,Inter,ITA-Serie A,2021,Centrocampista / Suplente,3,0,1,0
Daniele Padelli,Inter,ITA-Serie A,2021,Suplente,0,0,0,0
Danilo D'Ambrosio,Inter,ITA-Serie A,2021,Defensa / Suplente,3,0,2,0
Ionut Radu,Inter,ITA-Serie A,2021,Portero / Suplente,0,0,0,0
Ivan Perisic,Inter,ITA-Serie A,2021,Defensa / Delantero / Centrocampista / Suplente,4,4,3,0
Lautaro Martínez,Inter,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,17,6,5,0
Marcelo Brozovic,Inter,ITA-Serie A,2021,Centrocampista / Suplente,2,6,7,1
Matteo Darmian,Inter,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,3,3,5,0
Matías Vecino,Inter,ITA-Serie A,2021,Centrocampista / Suplente,1,1,0,0
Milan Skriniar,Inter,ITA-Serie A,2021,Defensa / Suplente,3,0,1,0
Nicolò Barella,Inter,ITA-Serie A,2021,Centrocampista / Suplente,3,7,5,0
Roberto Gagliardini,Inter,ITA-Serie A,2021,Centrocampista / Suplente,3,2,2,0
Romelu Lukaku,Inter,ITA-Serie A,2021,Delantero / Suplente,24,11,4,0
Samir Handanovic,Inter,ITA-Serie A,2021,Portero,0,0,1,0
Stefan de Vrij,Inter,ITA-Serie A,2021,Defensa / Suplente,1,0,2,0
Stefano Sensi,Inter,ITA-Serie A,2021,Centrocampista / Suplente,0,0,1,1
Aaron Ramsey,Juventus,ITA-Serie A,2021,Centrocampista / Suplente,2,4,2,0
Adrien Rabiot,Juventus,ITA-Serie A,2021,Centrocampista / Suplente,4,2,5,1
Alessandro Di Pardo,Juventus,ITA-Serie A,2021,Suplente,0,0,0,0
Alex Sandro,Juventus,ITA-Serie A,2021,Defensa / Suplente,2,1,2,0
Arthur,Juventus,ITA-Serie A,2021,Centrocampista / Suplente,1,0,3,0
Carlo Pinsoglio,Juventus,ITA-Serie A,2021,Suplente,0,0,0,0
Cristiano Ronaldo,Juventus,ITA-Serie A,2021,Delantero / Suplente,29,3,3,0
Danilo,Juventus,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,1,4,6,0
Dejan Kulusevski,Juventus,ITA-Serie A,2021,Defensa / Delantero / Centrocampista / Suplente,4,3,7,0
Douglas Costa,Juventus,ITA-Serie A,2021,Suplente,0,0,0,0
Federico Bernardeschi,Juventus,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,0,2,3,0
Felix Correia,Juventus,ITA-Serie A,2021,Suplente,0,0,0,0
Giacomo Vrioni,Juventus,ITA-Serie A,2021,Suplente,0,0,0,0
Gianluca Frabotta,Juventus,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,0,1,5,0
Gianluigi Buffon,Juventus,ITA-Serie A,2021,Portero,0,0,0,0
Giorgio Chiellini,Juventus,ITA-Serie A,2021,Defensa / Suplente,0,1,4,0
Juan Cuadrado,Juventus,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,2,10,9,1
Leonardo Bonucci,Juventus,ITA-Serie A,2021,Defensa / Suplente,2,0,3,0
Matthijs de Ligt,Juventus,ITA-Serie A,2021,Defensa / Suplente,1,1,4,0
Mattia De Sciglio,Juventus,ITA-Serie A,2021,Suplente,0,0,0,0
Merih Demiral,Juventus,ITA-Serie A,2021,Defensa / Suplente,0,1,1,0
Nicolo Fagioli,Juventus,ITA-Serie A,2021,Suplente,0,0,0,0
Paulo Dybala,Juventus,ITA-Serie A,2021,Delantero / Suplente,4,3,0,0
Radu Dragusin,Juventus,ITA-Serie A,2021,Suplente,0,0,0,0
Rodrigo Bentancur,Juventus,ITA-Serie A,2021,Centrocampista / Suplente,0,4,6,1
Weston McKennie,Juventus,ITA-Serie A,2021,Centrocampista / Suplente,5,2,5,0
Wojciech Szczesny,Juventus,ITA-Serie A,2021,Portero,0,1,0,0
Álvaro Morata,Juventus,ITA-Serie A,2021,Delantero / Suplente,11,9,3,1
Adam Marusic,Lazio,ITA-Serie A,2021,Defensa / Suplente,2,3,2,0
Andreas Pereira,Lazio,ITA-Serie A,2021,Centrocampista / Suplente,1,2,5,1
Bastos,Lazio,ITA-Serie A,2021,Suplente,0,0,0,0
Ciro Immobile,Lazio,ITA-Serie A,2021,Delantero / Suplente,20,6,3,1
Danilo Cataldi,Lazio,ITA-Serie A,2021,Centrocampista / Suplente,0,0,4,0
Denis Vavro,Lazio,ITA-Serie A,2021,Suplente,0,0,0,0
Djavan Anderson,Lazio,ITA-Serie A,2021,Defensa / Suplente,0,0,0,0
Felipe Caicedo,Lazio,ITA-Serie A,2021,Delantero / Suplente,8,0,5,0
Francesco Acerbi,Lazio,ITA-Serie A,2021,Defensa,0,1,7,1
Gonzalo Escalante,Lazio,ITA-Serie A,2021,Centrocampista / Suplente,1,1,5,0
Jean-Daniel Akpa-Akpro,Lazio,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,0,1,9,0
Joaquín Correa,Lazio,ITA-Serie A,2021,Delantero / Suplente,8,3,1,1
José Reina,Lazio,ITA-Serie A,2021,Portero,0,0,1,0
Lucas Leiva,Lazio,ITA-Serie A,2021,Centrocampista / Suplente,0,0,10,0
Luis Alberto,Lazio,ITA-Serie A,2021,Centrocampista / Suplente,9,2,5,0
Luiz Felipe,Lazio,ITA-Serie A,2021,Defensa / Suplente,0,0,5,0
Manuel Lazzari,Lazio,ITA-Serie A,2021,Defensa / Suplente,2,5,2,1
Marco Bertini,Lazio,ITA-Serie A,2021,Suplente,0,0,0,0
Marco Parolo,Lazio,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,0,2,5,0
Mohamed Fares,Lazio,ITA-Serie A,2021,Defensa / Suplente,0,1,5,0
Nicolò Armini,Lazio,ITA-Serie A,2021,Suplente,0,0,0,0
Patric,Lazio,ITA-Serie A,2021,Defensa / Suplente,0,1,8,0
Raul Moro,Lazio,ITA-Serie A,2021,Suplente,0,0,0,0
Senad Lulic,Lazio,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Sergej Milinkovic-Savic,Lazio,ITA-Serie A,2021,Centrocampista,7,10,4,0
Stefan Radu,Lazio,ITA-Serie A,2021,Defensa / Suplente,0,3,2,0
Thomas Strakosha,Lazio,ITA-Serie A,2021,Portero,0,0,1,0
Vedat Muriqi,Lazio,ITA-Serie A,2021,Delantero / Suplente,1,0,1,0
Wesley Hoedt,Lazio,ITA-Serie A,2021,Defensa / Suplente,0,0,6,0
Alex Meret,Napoli,ITA-Serie A,2021,Portero,0,0,0,0
Amir Rrahmani,Napoli,ITA-Serie A,2021,Defensa / Suplente,1,0,2,0
Andrea Petagna,Napoli,ITA-Serie A,2021,Delantero / Suplente,4,3,0,0
Antonio Cioffi,Napoli,ITA-Serie A,2021,Suplente,0,0,0,0
David Ospina,Napoli,ITA-Serie A,2021,Portero,0,1,2,0
Diego Demme,Napoli,ITA-Serie A,2021,Centrocampista / Suplente,2,3,6,0
Dries Mertens,Napoli,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,9,8,2,0
Eljif Elmas,Napoli,ITA-Serie A,2021,Centrocampista / Suplente,2,1,2,0
Elseid Hysaj,Napoli,ITA-Serie A,2021,Defensa / Suplente,0,2,2,0
Fabián,Napoli,ITA-Serie A,2021,Centrocampista / Suplente,3,1,1,0
Faouzi Ghoulam,Napoli,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Fernando Llorente,Napoli,ITA-Serie A,2021,Delantero / Suplente,1,0,2,0
Giovanni Di Lorenzo,Napoli,ITA-Serie A,2021,Defensa,3,6,11,0
Hirving Lozano,Napoli,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,11,3,6,0
Kalidou Koulibaly,Napoli,ITA-Serie A,2021,Defensa / Suplente,0,0,8,1
Kostas Manolas,Napoli,ITA-Serie A,2021,Defensa / Suplente,0,0,5,0
Lorenzo Insigne,Napoli,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,19,7,2,1
Matteo Politano,Napoli,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,9,4,3,0
Mário Rui,Napoli,ITA-Serie A,2021,Defensa / Suplente,0,2,4,0
Nikola Maksimovic,Napoli,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Piotr Zielinski,Napoli,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,8,10,2,0
Stanislav Lobotka,Napoli,ITA-Serie A,2021,Suplente,0,0,2,0
Tiemoué Bakayoko,Napoli,ITA-Serie A,2021,Centrocampista / Suplente,2,1,4,1
Victor Osimhen,Napoli,ITA-Serie A,2021,Delantero / Suplente,10,3,4,0
Alberto Grassi,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,0,0,3,0
Andrea Adorante,Parma Calcio 1913,ITA-Serie A,2021,Suplente,0,0,0,0
Andreas Cornelius,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,1,4,4,0
Botond Balogh,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Bruno Alves,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,1,0,3,0
Chaka Traorè,Parma Calcio 1913,ITA-Serie A,2021,Suplente,0,0,0,0
Daan Dierckx,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Dennis Man,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,2,1,1,0
Drissa Camara,Parma Calcio 1913,ITA-Serie A,2021,Suplente,0,0,0,0
Gastón Brugman,Parma Calcio 1913,ITA-Serie A,2021,Centrocampista / Suplente,1,1,7,0
Gervinho,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,5,1,0,0
Giacomo Ricci,Parma Calcio 1913,ITA-Serie A,2021,Suplente,0,0,0,0
Giuseppe Pezzella,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,1,4,7,0
Graziano Pellè,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Suplente,1,2,1,0
Hernani,Parma Calcio 1913,ITA-Serie A,2021,Centrocampista / Suplente,7,3,11,0
Jacopo Dezi,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Suplente,0,0,0,0
Jasmin Kurtic,Parma Calcio 1913,ITA-Serie A,2021,Centrocampista / Suplente,4,0,5,0
Joshua Zirkzee,Parma Calcio 1913,ITA-Serie A,2021,Suplente,0,0,0,0
Juan Brunetta,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,1,2,3,0
Juraj Kucka,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Centrocampista,7,2,8,0
Kastriot Dermaku,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,0,0,0,0
Lautaro Valenti,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,0,0,0,0
Luigi Sepe,Parma Calcio 1913,ITA-Serie A,2021,Portero,0,0,0,0
Matteo Scozzarella,Parma Calcio 1913,ITA-Serie A,2021,Centrocampista,0,0,1,0
Mattia Sprocati,Parma Calcio 1913,ITA-Serie A,2021,Suplente,0,0,0,0
Maxime Busi,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,0,1,3,0
Mihai Valentin Mihaila,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Suplente,3,0,2,0
Márk Kosznovszky,Parma Calcio 1913,ITA-Serie A,2021,Centrocampista,0,0,0,0
Riccardo Gagliolo,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,2,2,6,0
Roberto Inglese,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Suplente,0,2,2,0
Simon Sohm,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,1,0,1,0
Simone Colombi,Parma Calcio 1913,ITA-Serie A,2021,Portero,0,0,0,0
Simone Iacoponi,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,0,0,3,1
Vasilios Zagaritis,Parma Calcio 1913,ITA-Serie A,2021,Suplente,0,0,0,0
Vincent Laurini,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Wylan Cyprien,Parma Calcio 1913,ITA-Serie A,2021,Centrocampista / Suplente,0,0,2,0
Yann Karamoh,Parma Calcio 1913,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,2,1,3,0
Yordan Osorio,Parma Calcio 1913,ITA-Serie A,2021,Defensa / Suplente,0,0,2,0
Amadou Diawara,Roma,ITA-Serie A,2021,Centrocampista / Suplente,1,0,2,1
Antonio Mirante,Roma,ITA-Serie A,2021,Portero,0,0,2,0
Borja Mayoral,Roma,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,10,2,1,0
Bruno Peres,Roma,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,1,2,6,0
Bryan Cristante,Roma,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,1,3,8,0
Bryan Reynolds,Roma,ITA-Serie A,2021,Defensa / Suplente,0,0,0,0
Carles Pérez,Roma,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,2,1,0,0
Chris Smalling,Roma,ITA-Serie A,2021,Defensa / Suplente,0,1,3,0
Daniel Fuzato,Roma,ITA-Serie A,2021,Portero,0,0,0,0
Davide Santon,Roma,ITA-Serie A,2021,Defensa / Suplente,0,1,3,0
Ebrima Darboe,Roma,ITA-Serie A,2021,Centrocampista / Suplente,0,0,2,0
Edin Dzeko,Roma,ITA-Serie A,2021,Delantero / Suplente,7,3,2,0
Edoardo Bove,Roma,ITA-Serie A,2021,Suplente,0,0,0,0
Federico Fazio,Roma,ITA-Serie A,2021,Defensa / Suplente,1,0,2,0
Gianluca Mancini,Roma,ITA-Serie A,2021,Defensa,4,2,10,0
Gonzalo Villar,Roma,ITA-Serie A,2021,Centrocampista / Suplente,0,1,7,0
Henrikh Mkhitaryan,Roma,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,13,10,2,0
Ibañez,Roma,ITA-Serie A,2021,Defensa / Suplente,0,1,5,1
Javier Pastore,Roma,ITA-Serie A,2021,Suplente,0,0,0,0
Jordan Veretout,Roma,ITA-Serie A,2021,Centrocampista / Suplente,10,2,4,0
Juan Jesus,Roma,ITA-Serie A,2021,Suplente,0,0,0,0
Justin Kluivert,Roma,ITA-Serie A,2021,Suplente,0,0,0,0
Leonardo Spinazzola,Roma,ITA-Serie A,2021,Defensa / Suplente,2,4,0,0
Lorenzo Pellegrini,Roma,ITA-Serie A,2021,Centrocampista / Suplente,7,6,10,0
Marash Kumbulla,Roma,ITA-Serie A,2021,Defensa / Suplente,1,0,8,0
Nicola Zalewski,Roma,ITA-Serie A,2021,Suplente,0,1,0,0
Pau López,Roma,ITA-Serie A,2021,Portero / Suplente,0,0,0,0
Pedro,Roma,ITA-Serie A,2021,Centrocampista / Suplente,5,2,3,1
Riccardo Calafiori,Roma,ITA-Serie A,2021,Defensa / Suplente,0,0,2,0
Rick Karsdorp,Roma,ITA-Serie A,2021,Defensa / Suplente,1,6,2,0
Stephan El Shaarawy,Roma,ITA-Serie A,2021,Centrocampista / Suplente,1,1,1,0
Adrien Silva,Sampdoria,ITA-Serie A,2021,Centrocampista / Suplente,1,1,6,1
Albin Ekdal,Sampdoria,ITA-Serie A,2021,Centrocampista / Suplente,2,1,9,0
Alex Ferrari,Sampdoria,ITA-Serie A,2021,Defensa / Suplente,0,1,3,0
Antonio Candreva,Sampdoria,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,5,8,1,0
Antonio La Gumina,Sampdoria,ITA-Serie A,2021,Delantero / Suplente,0,0,0,0
Antonio Palumbo,Sampdoria,ITA-Serie A,2021,Suplente,0,0,0,0
Bartosz Bereszynski,Sampdoria,ITA-Serie A,2021,Defensa / Suplente,1,0,2,0
Emil Audero,Sampdoria,ITA-Serie A,2021,Portero,0,1,0,0
Ernesto Torregrossa,Sampdoria,ITA-Serie A,2021,Delantero / Suplente,1,0,0,0
Fabio Quagliarella,Sampdoria,ITA-Serie A,2021,Delantero / Suplente,13,1,1,0
Federico Bonazzoli,Sampdoria,ITA-Serie A,2021,Delantero / Suplente,2,3,2,0
Gastón Ramírez,Sampdoria,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,0,4,5,0
Jakub Jankto,Sampdoria,ITA-Serie A,2021,Centrocampista / Suplente,6,3,6,0
Karlo Letica,Sampdoria,ITA-Serie A,2021,Portero,0,0,0,0
Keita,Sampdoria,ITA-Serie A,2021,Delantero / Suplente,7,1,4,1
Kristoffer Askildsen,Sampdoria,ITA-Serie A,2021,Suplente,0,0,2,0
Lorenzo Tonelli,Sampdoria,ITA-Serie A,2021,Defensa / Suplente,1,0,11,0
Manolo Gabbiadini,Sampdoria,ITA-Serie A,2021,Delantero / Suplente,3,2,1,0
Maya Yoshida,Sampdoria,ITA-Serie A,2021,Defensa / Suplente,1,2,5,0
Mehdi Leris,Sampdoria,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,0,0,1,0
Mikkel Damsgaard,Sampdoria,ITA-Serie A,2021,Defensa / Delantero / Centrocampista / Suplente,2,4,3,0
Morten Thorsby,Sampdoria,ITA-Serie A,2021,Centrocampista / Suplente,3,1,10,0
Omar Colley,Sampdoria,ITA-Serie A,2021,Defensa / Suplente,2,0,6,0
Tommaso Augello,Sampdoria,ITA-Serie A,2021,Defensa / Centrocampista,1,3,2,1
Valerio Verre,Sampdoria,ITA-Serie A,2021,Centrocampista / Suplente,3,3,3,0
Vasco Regini,Sampdoria,ITA-Serie A,2021,Defensa / Suplente,0,0,0,0
Andrea Consigli,Sassuolo,ITA-Serie A,2021,Portero,0,0,1,0
Brian Oddei,Sassuolo,ITA-Serie A,2021,Suplente,0,2,0,0
Domenico Berardi,Sassuolo,ITA-Serie A,2021,Defensa / Delantero / Centrocampista / Suplente,17,7,4,0
Federico Peluso,Sassuolo,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Federico Ricci,Sassuolo,ITA-Serie A,2021,Suplente,0,0,0,0
Filip Djuricic,Sassuolo,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,5,4,5,0
Francesco Caputo,Sassuolo,ITA-Serie A,2021,Delantero / Suplente,11,5,1,0
Francesco Magnanelli,Sassuolo,ITA-Serie A,2021,Centrocampista / Suplente,0,0,2,0
Georgios Kyriakopoulos,Sassuolo,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,1,0,1,1
Giacomo Raspadori,Sassuolo,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,6,0,1,0
Gianluca Pegolo,Sassuolo,ITA-Serie A,2021,Portero,0,0,0,0
Gianmarco Ferrari,Sassuolo,ITA-Serie A,2021,Defensa / Suplente,0,4,7,0
Gregoire Defrel,Sassuolo,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,3,3,1,0
Hamed Junior Traore,Sassuolo,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,5,2,6,0
Isaac Karamoko,Sassuolo,ITA-Serie A,2021,Suplente,0,0,0,0
Jeremie Boga,Sassuolo,ITA-Serie A,2021,Centrocampista / Suplente,4,2,0,0
Jeremy Toljan,Sassuolo,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,0,1,2,0
Kaan Ayhan,Sassuolo,ITA-Serie A,2021,Defensa / Suplente,0,0,2,0
Lukas Haraslin,Sassuolo,ITA-Serie A,2021,Centrocampista / Suplente,0,0,1,1
Manuel Locatelli,Sassuolo,ITA-Serie A,2021,Centrocampista / Suplente,4,2,9,0
Marlon Santos,Sassuolo,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,0,0,4,1
Maxime Lopez,Sassuolo,ITA-Serie A,2021,Centrocampista / Suplente,2,0,7,0
Mehdi Bourabia,Sassuolo,ITA-Serie A,2021,Centrocampista / Suplente,1,0,2,0
Mert Müldür,Sassuolo,ITA-Serie A,2021,Defensa / Suplente,0,0,2,0
Nicolás Schiappacase,Sassuolo,ITA-Serie A,2021,Suplente,0,0,0,0
Pedro Obiang,Sassuolo,ITA-Serie A,2021,Centrocampista / Suplente,0,1,4,1
Rogerio,Sassuolo,ITA-Serie A,2021,Defensa / Suplente,0,1,4,0
Vlad Chiriches,Sassuolo,ITA-Serie A,2021,Defensa / Suplente,2,1,6,0
Andrej Galabinov,Spezia,ITA-Serie A,2021,Delantero / Suplente,3,1,0,0
Ardian Ismajli,Spezia,ITA-Serie A,2021,Defensa / Suplente,1,1,1,1
Claudio Terzi,Spezia,ITA-Serie A,2021,Defensa / Suplente,1,1,7,1
Cristian Dell'Orco,Spezia,ITA-Serie A,2021,Defensa / Suplente,0,0,0,0
Daniele Verde,Spezia,ITA-Serie A,2021,Delantero / Suplente,6,1,0,0
Diego Farias,Spezia,ITA-Serie A,2021,Delantero / Suplente,4,2,5,0
Elio Capradossi,Spezia,ITA-Serie A,2021,Defensa,0,0,0,0
Emmanuel Gyasi,Spezia,ITA-Serie A,2021,Delantero / Suplente,4,6,4,0
Federico Mattiello,Spezia,ITA-Serie A,2021,Suplente,0,0,0,0
Gennaro Acampora,Spezia,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,0,0,2,0
Giulio Maggiore,Spezia,ITA-Serie A,2021,Centrocampista / Suplente,3,1,3,0
Giuseppe Mastinu,Spezia,ITA-Serie A,2021,Suplente,0,0,0,0
Ivan Provedel,Spezia,ITA-Serie A,2021,Portero,0,0,1,0
Jacopo Sala,Spezia,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Jeroen Zoet,Spezia,ITA-Serie A,2021,Portero,0,0,1,0
Juan Ramos,Spezia,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Julian Chabot,Spezia,ITA-Serie A,2021,Defensa / Suplente,1,1,9,1
Kevin Agudelo,Spezia,ITA-Serie A,2021,Delantero / Suplente,1,2,4,0
Luca Mora,Spezia,ITA-Serie A,2021,Centrocampista / Suplente,0,0,0,0
Luca Vignali,Spezia,ITA-Serie A,2021,Defensa / Suplente,0,0,4,1
Lucien Agoume,Spezia,ITA-Serie A,2021,Centrocampista / Suplente,0,0,2,0
Léo Sena,Spezia,ITA-Serie A,2021,Centrocampista / Suplente,0,0,0,0
M'Bala Nzola,Spezia,ITA-Serie A,2021,Delantero / Suplente,11,3,5,0
Martin Erlic,Spezia,ITA-Serie A,2021,Defensa / Suplente,3,1,6,0
Matteo Ricci,Spezia,ITA-Serie A,2021,Centrocampista / Suplente,0,2,5,0
Nahuel Estévez,Spezia,ITA-Serie A,2021,Centrocampista / Suplente,0,3,7,0
Paolo Bartolomei,Spezia,ITA-Serie A,2021,Centrocampista / Suplente,0,1,1,0
Rafael,Spezia,ITA-Serie A,2021,Portero / Suplente,0,1,0,0
Riccardo Marchizza,Spezia,ITA-Serie A,2021,Defensa / Suplente,0,2,4,0
Roberto Piccoli,Spezia,ITA-Serie A,2021,Delantero / Suplente,5,0,0,0
Salvador Ferrer,Spezia,ITA-Serie A,2021,Defensa / Suplente,0,1,4,0
Simone Bastoni,Spezia,ITA-Serie A,2021,Defensa / Suplente,1,6,7,0
Tommaso Pobega,Spezia,ITA-Serie A,2021,Centrocampista / Suplente,6,0,6,0
Alessandro Buongiorno,Torino,ITA-Serie A,2021,Defensa / Suplente,0,0,4,0
Alex Berenguer,Torino,ITA-Serie A,2021,Centrocampista,0,0,0,0
Amer Gojak,Torino,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,1,1,1,0
Andrea Belotti,Torino,ITA-Serie A,2021,Delantero / Suplente,13,6,4,0
Antonio Sanabria,Torino,ITA-Serie A,2021,Delantero / Suplente,5,1,2,0
Armando Izzo,Torino,ITA-Serie A,2021,Defensa / Suplente,2,0,3,0
Bremer,Torino,ITA-Serie A,2021,Defensa,5,0,2,0
Cristian Ansaldi,Torino,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,1,6,1,0
Daniele Baselli,Torino,ITA-Serie A,2021,Centrocampista / Suplente,0,0,2,0
Jacopo Segre,Torino,ITA-Serie A,2021,Centrocampista / Suplente,0,0,1,0
Karol Linetty,Torino,ITA-Serie A,2021,Centrocampista / Suplente,1,0,5,0
Lyanco,Torino,ITA-Serie A,2021,Defensa / Suplente,0,0,8,0
Mergim Vojvoda,Torino,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,2,2,4,0
Nicola Murru,Torino,ITA-Serie A,2021,Defensa / Suplente,0,0,0,0
Nicolas N'Koulou,Torino,ITA-Serie A,2021,Defensa / Suplente,1,0,5,0
Ricardo Rodríguez,Torino,ITA-Serie A,2021,Defensa / Suplente,0,0,1,0
Rolando Mandragora,Torino,ITA-Serie A,2021,Centrocampista / Suplente,3,1,3,1
Salvatore Sirigu,Torino,ITA-Serie A,2021,Portero,0,0,0,0
Samir Ujkani,Torino,ITA-Serie A,2021,Portero,0,0,0,0
Sasa Lukic,Torino,ITA-Serie A,2021,Centrocampista / Suplente,3,0,4,0
Simone Edera,Torino,ITA-Serie A,2021,Suplente,0,0,0,0
Simone Verdi,Torino,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,1,5,6,0
Simone Zaza,Torino,ITA-Serie A,2021,Delantero / Suplente,6,0,4,0
Tomás Rincón,Torino,ITA-Serie A,2021,Centrocampista / Suplente,1,1,8,1
Vanja Milinkovic-Savic,Torino,ITA-Serie A,2021,Portero,0,0,0,0
Vincenzo Millico,Torino,ITA-Serie A,2021,Suplente,0,0,0,0
Wilfried Stephane Singo,Torino,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,1,2,2,1
Bram Nuytinck,Udinese,ITA-Serie A,2021,Defensa / Suplente,1,0,1,0
Fernando Forestieri,Udinese,ITA-Serie A,2021,Delantero / Suplente,1,1,1,0
Gerard Deulofeu,Udinese,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,1,1,0,0
Hidde ter Avest,Udinese,ITA-Serie A,2021,Defensa / Suplente,0,0,0,0
Ignacio Pussetto,Udinese,ITA-Serie A,2021,Delantero / Suplente,3,1,2,0
Ilija Nestorovski,Udinese,ITA-Serie A,2021,Delantero / Suplente,2,2,1,0
Jayden Braaf,Udinese,ITA-Serie A,2021,Delantero / Suplente,1,0,0,0
Jean-Victor Makengo,Udinese,ITA-Serie A,2021,Centrocampista / Suplente,0,0,1,0
Jens Stryger Larsen,Udinese,ITA-Serie A,2021,Defensa / Centrocampista / Suplente,2,0,0,0
Juan Musso,Udinese,ITA-Serie A,2021,Portero,0,0,5,0
Kevin Bonifazi,Udinese,ITA-Serie A,2021,Defensa / Suplente,0,0,4,0
Kevin Lasagna,Udinese,ITA-Serie A,2021,Delantero / Centrocampista / Suplente,4,1,1,0
Mamadou Coulibaly,Udinese,ITA-Serie A,2021,Centrocampista / Suplente,0,0,0,0
Manuel Gasparini,Udinese,ITA-Serie A,2021,Suplente,0,0,0,0
Martin Palumbo,Udinese,ITA-Serie A,2021,Centrocampista / Suplente,0,0,0,0
Marvin Zeegelaar,Udinese,ITA-Serie A,2021,Defensa / Suplente,1,0,6,0
Mato Jajalo,Udinese,ITA-Serie A,2021,Suplente,0,0,0,0
Nahuel Molina,Udinese,ITA-Serie A,2021,Defensa / Suplente,2,5,1,0
Nícolas,Udinese,ITA-Serie A,2021,Portero,0,0,0,0
Petar Micin,Udinese,ITA-Serie A,2021,Suplente,0,0,0,0
Roberto Pereyra,Udinese,ITA-Serie A,2021,Delantero / Centrocampista,5,7,8,0
